ym,0-14,15-64,65
201404,32512,189586,16887
201405,32465,189587,16961
201406,32381,189538,17015
201407,32311,189540,17067
201408,32280,189617,17194
201409,32207,189558,17291
201410,32173,189504,17422
201411,32118,189542,17546
201412,32060,189548,17662
201501,32005,189513,17792
201502,31862,189488,17915
201503,31755,189287,18059
201504,31611,189177,18188
201505,31524,189119,18257
201506,31424,189061,18305
201507,31292,188977,18365
201508,31179,188952,18476
201509,30966,188883,18614
201510,30803,188981,18768
201511,30729,188902,18957
201512,30681,188900,19122
201601,30560,188801,19285
201602,30475,188753,19421
201603,30416,188611,19601
201604,30372,188456,19778
201605,30347,188274,19938
201606,30248,188104,20037
201607,30179,187979,20190
201608,30144,187863,20343
201609,30051,187754,20526
201610,29979,187655,20751
201611,29927,187615,20926
201612,29911,187446,21143
201701,29839,187324,21328
201702,29823,187172,21534
201703,29771,187047,21677
201704,29696,186965,21858
201705,29641,186806,22008
201706,29584,186650,22119
201707,29618,186527,22238
201708,29546,186470,22390
201709,29477,186226,22563
201710,29403,186036,22736
201711,29396,185832,22951
201712,29317,185590,23160
201801,29273,185274,23338
201802,29231,185171,23456
201803,29197,184900,23631
201804,29155,184661,23824
201805,29134,184322,23982
201806,29035,184141,24140
201807,28999,183965,24259
201808,28932,183742,24449
201809,28834,183516,24642
201810,28788,183319,24857
201811,28749,183137,25079
201812,28692,182915,25294
201901,28674,182716,25482
201902,28649,182583,25685
201903,28656,182385,25905
201904,28624,182244,26091
201905,28632,182118,26304
201906,28581,181990,26477
201907,28580,181958,26604
201908,28599,181820,26807
201909,28551,181752,27056
201910,28566,181685,27252
201911,28538,181535,27491
201912,28533,181428,27735
202001,28493,181278,27991
202002,28522,181044,28253
202003,28543,180826,28460
202004,28573,180656,28641
202005,28588,180591,28830
202006,28617,180468,29000
202007,28596,180406,29141
202008,28534,180228,29334
202009,28503,180063,29569
202010,28488,179934,29816
202011,28472,179677,30016
202012,28476,179564,30237
202101,28404,179306,30482
202102,28440,179154,30672
202103,28480,178910,30910
202104,28438,178685,31124
202105,28395,178410,31309
202106,28376,178214,31430
202107,28337,178118,31565
202108,28296,177818,31861
202109,28191,177493,32136
202110,28107,177179,32328
202111,28062,176998,32465
202112,28086,176816,32582
202201,28014,176624,32751
202202,27988,176352,32959
202203,27985,175800,33087
202204,27871,175294,33168
202205,27853,175037,33308
202206,27830,174923,33464
202207,27879,174926,33598
202208,27855,174853,33794
