ym,0-14,15-64,65
201404,12812,59386,5917
201405,12821,59375,5925
201406,12797,59393,5965
201407,12748,59420,5974
201408,12730,59463,6009
201409,12730,59450,6051
201410,12738,59407,6091
201411,12719,59441,6143
201412,12697,59490,6183
201501,12698,59565,6228
201502,12651,59585,6272
201503,12609,59550,6325
201504,12588,59510,6390
201505,12595,59520,6423
201506,12556,59487,6441
201507,12539,59548,6467
201508,12545,59570,6510
201509,12471,59591,6556
201510,12445,59641,6599
201511,12405,59692,6653
201512,12337,59646,6724
201601,12351,59673,6777
201602,12316,59650,6810
201603,12306,59602,6883
201604,12325,59608,6928
201605,12319,59605,6988
201606,12288,59586,7038
201607,12289,59538,7084
201608,12266,59440,7129
201609,12230,59336,7197
201610,12162,59304,7269
201611,12183,59278,7324
201612,12179,59237,7401
201701,12158,59220,7461
201702,12166,59142,7515
201703,12198,59142,7579
201704,12183,59115,7626
201705,12165,59082,7672
201706,12134,59089,7683
201707,12098,59069,7717
201708,12090,59049,7772
201709,12060,58992,7840
201710,12025,58925,7935
201711,12002,58868,7989
201712,12017,58834,8060
201801,11993,58770,8120
201802,11972,58731,8169
201803,11970,58634,8236
201804,11966,58588,8300
201805,11936,58536,8341
201806,11915,58517,8380
201807,11871,58496,8424
201808,11844,58442,8489
201809,11768,58391,8553
201810,11710,58376,8597
201811,11685,58334,8643
201812,11653,58329,8726
201901,11639,58299,8778
201902,11638,58240,8851
201903,11606,58205,8924
201904,11543,58210,8974
201905,11565,58162,9024
201906,11570,58158,9073
201907,11556,58066,9100
201908,11520,58094,9167
201909,11496,58052,9231
201910,11440,58021,9304
201911,11395,58003,9368
201912,11364,57950,9437
202001,11312,57908,9511
202002,11272,57847,9565
202003,11257,57793,9616
202004,11221,57709,9670
202005,11220,57700,9713
202006,11188,57675,9753
202007,11132,57640,9808
202008,11125,57582,9866
202009,11091,57535,9926
202010,11037,57475,9993
202011,11020,57455,10042
202012,10958,57359,10095
202101,10926,57320,10153
202102,10909,57272,10217
202103,10865,57131,10280
202104,10785,56987,10328
202105,10713,56932,10365
202106,10712,56883,10401
202107,10658,56746,10458
202108,10657,56659,10516
202109,10583,56508,10590
202110,10510,56463,10630
202111,10447,56410,10687
202112,10408,56304,10739
202201,10389,56237,10787
202202,10343,56124,10844
202203,10318,55973,10899
202204,10273,55825,10915
202205,10206,55635,10934
202206,10172,55606,10972
202207,10133,55585,11004
202208,10084,55596,11089
