ym,0-14,15-64,65
201404,79972,422042,54574
201405,79826,421893,54728
201406,79625,421714,54902
201407,79578,421455,55045
201408,79445,421021,55425
201409,79306,420685,55744
201410,79193,420493,56108
201411,79079,420419,56440
201412,79020,420132,56762
201501,78838,419865,57221
201502,78586,419581,57517
201503,78371,419101,57980
201504,78169,418584,58417
201505,78015,418474,58625
201506,77848,418443,58847
201507,77667,418223,58987
201508,77417,417803,59325
201509,77198,417444,59759
201510,76947,417169,60235
201511,76688,416926,60675
201512,76589,416546,61101
201601,76398,415997,61613
201602,76338,415654,62070
201603,76202,415111,62468
201604,76111,414649,62835
201605,76089,414184,63209
201606,75948,413842,63640
201607,75771,413346,64014
201608,75565,412772,64411
201609,75293,412115,64909
201610,75238,411624,65479
201611,75039,411179,65960
201612,75049,410683,66553
201701,75010,410118,67092
201702,75054,409675,67528
201703,75084,409155,68067
201704,74995,408764,68464
201705,74986,408382,68882
201706,74826,407980,69198
201707,74684,407588,69554
201708,74616,407194,69985
201709,74403,406722,70472
201710,74205,406229,71030
201711,74121,405923,71513
201712,74016,405516,71948
201801,73935,405064,72453
201802,73855,404710,72908
201803,73850,404236,73417
201804,73773,404077,73853
201805,73897,403965,74163
201806,73939,404046,74466
201807,73933,404118,74903
201808,73906,404204,75455
201809,73841,404398,75997
201810,73732,404112,76513
201811,73600,403883,77045
201812,73546,403582,77614
201901,73566,403200,78088
201902,73541,402770,78681
201903,73395,402401,79205
201904,73406,402186,79584
201905,73602,401976,79972
201906,73525,401849,80314
201907,73545,401825,80657
201908,73493,401657,81092
201909,73341,401224,81588
201910,73309,400886,82081
201911,73260,400557,82667
201912,73337,400331,83229
202001,73315,400029,83776
202002,73377,399395,84411
202003,73339,399067,84922
202004,73283,398651,85360
202005,73344,398303,85799
202006,73250,397853,86176
202007,73115,397462,86531
202008,73113,396992,86998
202009,73073,396549,87436
202010,72986,396100,88080
202011,72881,395735,88533
202012,72852,395299,88963
202101,72735,394669,89497
202102,72657,394090,89935
202103,72630,393510,90450
202104,72582,393038,90855
202105,72504,392578,91093
202106,72388,392094,91265
202107,72253,391755,91543
202108,72011,391069,92088
202109,71695,390053,92596
202110,71412,389491,92881
202111,71299,388806,93226
202112,71207,387995,93511
202201,71131,387327,93791
202202,71086,386106,94263
202203,70873,384774,94442
202204,70485,383187,94536
202205,70322,382933,94738
202206,70209,382581,94945
202207,70100,382507,95210
202208,69946,382161,95617
