ym,0-14,15-64,65
201404,842,5578,1449
201405,836,5589,1450
201406,831,5610,1450
201407,826,5628,1451
201408,824,5618,1451
201409,817,5620,1448
201410,817,5618,1451
201411,813,5615,1455
201412,807,5602,1455
201501,804,5598,1463
201502,802,5596,1463
201503,803,5586,1470
201504,793,5571,1470
201505,789,5560,1469
201506,792,5565,1467
201507,789,5563,1466
201508,789,5573,1463
201509,781,5582,1470
201510,785,5587,1476
201511,785,5585,1481
201512,777,5596,1482
201601,779,5586,1492
201602,766,5593,1490
201603,760,5588,1488
201604,747,5567,1494
201605,729,5544,1493
201606,725,5549,1496
201607,723,5549,1501
201608,724,5543,1502
201609,728,5528,1505
201610,721,5530,1520
201611,724,5504,1524
201612,719,5493,1524
201701,719,5483,1533
201702,713,5477,1529
201703,705,5476,1532
201704,692,5463,1536
201705,676,5466,1542
201706,672,5473,1547
201707,667,5459,1552
201708,664,5450,1554
201709,666,5442,1556
201710,669,5445,1558
201711,674,5450,1554
201712,664,5458,1561
201801,661,5449,1566
201802,656,5443,1572
201803,645,5456,1581
201804,638,5448,1592
201805,633,5455,1593
201806,631,5460,1599
201807,628,5471,1603
201808,628,5475,1608
201809,630,5474,1611
201810,624,5488,1615
201811,624,5467,1625
201812,615,5477,1639
201901,619,5471,1644
201902,603,5462,1657
201903,584,5442,1666
201904,574,5423,1669
201905,568,5429,1674
201906,569,5425,1670
201907,564,5422,1670
201908,567,5404,1664
201909,564,5383,1674
201910,556,5389,1679
201911,565,5386,1681
201912,564,5378,1687
202001,559,5372,1691
202002,550,5356,1701
202003,554,5343,1716
202004,546,5332,1717
202005,544,5312,1729
202006,544,5296,1733
202007,548,5304,1739
202008,542,5287,1744
202009,537,5293,1748
202010,536,5294,1754
202011,535,5285,1754
202012,529,5280,1756
202101,536,5264,1762
202102,521,5255,1770
202103,511,5241,1771
202104,498,5217,1778
202105,500,5212,1791
202106,494,5216,1785
202107,495,5209,1783
202108,495,5194,1800
202109,503,5184,1809
202110,505,5184,1818
202111,503,5174,1826
202112,504,5159,1824
202201,497,5159,1827
202202,491,5138,1832
202203,471,5122,1835
202204,467,5099,1834
202205,458,5074,1838
202206,450,5058,1832
202207,445,5053,1834
202208,448,5046,1838
