ym,0-14,15-64,65
201404,11777,63075,6941
201405,11764,63137,6956
201406,11735,63193,6961
201407,11712,63252,6972
201408,11670,63338,7003
201409,11671,63443,7033
201410,11626,63447,7071
201411,11591,63465,7092
201412,11585,63540,7130
201501,11550,63543,7162
201502,11511,63573,7208
201503,11470,63550,7249
201504,11446,63538,7294
201505,11453,63657,7316
201506,11391,63718,7328
201507,11338,63844,7344
201508,11321,63986,7373
201509,11285,64113,7418
201510,11243,64133,7461
201511,11199,64183,7490
201512,11184,64197,7542
201601,11131,64236,7616
201602,11125,64285,7667
201603,11093,64261,7710
201604,11073,64333,7751
201605,11037,64450,7799
201606,11012,64540,7828
201607,11023,64618,7882
201608,11045,64689,7931
201609,11088,64777,7974
201610,11095,64860,8039
201611,11039,64909,8118
201612,11024,64929,8181
201701,11002,64928,8241
201702,10964,64956,8280
201703,10937,64929,8322
201704,10921,65000,8349
201705,10909,65056,8361
201706,10900,65142,8389
201707,10913,65248,8424
201708,10935,65265,8480
201709,10904,65269,8564
201710,10882,65305,8610
201711,10865,65326,8684
201712,10844,65321,8754
201801,10844,65411,8787
201802,10828,65446,8847
201803,10833,65468,8916
201804,10870,65503,8952
201805,10860,65665,8995
201806,10842,65688,9029
201807,10858,65843,9071
201808,10881,65964,9138
201809,10880,66041,9198
201810,10830,66090,9236
201811,10800,66116,9293
201812,10774,66184,9371
201901,10748,66274,9430
201902,10717,66327,9523
201903,10682,66324,9573
201904,10671,66428,9633
201905,10686,66555,9673
201906,10666,66664,9716
201907,10651,66855,9753
201908,10683,66987,9787
201909,10712,67100,9849
201910,10707,67186,9910
201911,10709,67197,10011
201912,10713,67207,10080
202001,10727,67284,10154
202002,10736,67349,10227
202003,10734,67401,10266
202004,10761,67547,10320
202005,10788,67628,10399
202006,10765,67677,10448
202007,10744,67688,10502
202008,10725,67756,10560
202009,10739,67875,10640
202010,10722,67870,10705
202011,10685,67862,10756
202012,10725,67942,10803
202101,10700,67951,10878
202102,10644,67989,10943
202103,10599,68022,11021
202104,10596,68125,11091
202105,10604,68106,11132
202106,10624,68147,11178
202107,10628,68185,11214
202108,10599,68270,11325
202109,10576,68368,11431
202110,10549,68408,11459
202111,10545,68412,11485
202112,10503,68418,11544
202201,10507,68393,11619
202202,10459,68304,11683
202203,10460,68244,11716
202204,10421,68126,11755
202205,10397,68271,11797
202206,10404,68320,11822
202207,10413,68388,11898
202208,10435,68482,11975
