ym,0-14,15-64,65
201404,975,6064,1622
201405,967,6059,1634
201406,965,6064,1636
201407,962,6069,1631
201408,952,6046,1635
201409,947,6039,1636
201410,947,6033,1633
201411,944,6022,1642
201412,935,6016,1640
201501,939,6013,1636
201502,930,6002,1638
201503,924,6000,1641
201504,920,5985,1639
201505,911,5971,1640
201506,907,5954,1635
201507,896,5941,1640
201508,904,5948,1641
201509,909,5954,1642
201510,907,5944,1647
201511,908,5942,1653
201512,897,5935,1656
201601,898,5926,1659
201602,904,5924,1668
201603,899,5902,1671
201604,895,5887,1681
201605,890,5883,1681
201606,888,5873,1686
201607,878,5863,1693
201608,866,5854,1696
201609,868,5835,1700
201610,867,5829,1702
201611,867,5828,1697
201612,857,5818,1700
201701,851,5805,1705
201702,842,5804,1706
201703,835,5790,1708
201704,824,5781,1704
201705,814,5777,1709
201706,811,5771,1698
201707,818,5761,1699
201708,812,5760,1699
201709,814,5746,1699
201710,811,5744,1708
201711,809,5745,1712
201712,801,5733,1714
201801,789,5719,1714
201802,783,5726,1719
201803,774,5711,1728
201804,779,5706,1733
201805,785,5707,1742
201806,783,5704,1745
201807,777,5710,1746
201808,770,5712,1747
201809,768,5706,1745
201810,763,5694,1750
201811,764,5686,1752
201812,766,5677,1756
201901,783,5670,1752
201902,771,5670,1755
201903,764,5659,1759
201904,767,5667,1754
201905,755,5666,1759
201906,755,5653,1760
201907,763,5639,1760
201908,767,5632,1754
201909,767,5626,1756
201910,774,5617,1759
201911,779,5605,1775
201912,772,5601,1768
202001,776,5591,1773
202002,785,5586,1777
202003,781,5568,1791
202004,782,5553,1795
202005,783,5532,1800
202006,781,5526,1801
202007,776,5529,1801
202008,771,5513,1811
202009,764,5497,1821
202010,770,5498,1829
202011,776,5481,1835
202012,764,5465,1844
202101,764,5455,1844
202102,766,5441,1852
202103,762,5429,1861
202104,769,5414,1871
202105,772,5407,1877
202106,779,5392,1874
202107,770,5372,1876
202108,774,5368,1878
202109,762,5356,1881
202110,753,5353,1892
202111,747,5345,1883
202112,744,5346,1886
202201,750,5347,1891
202202,753,5347,1889
202203,764,5342,1891
202204,768,5344,1895
202205,774,5343,1893
202206,764,5350,1897
202207,772,5350,1902
202208,764,5352,1897
