ym,0-14,15-64,65
201404,1390,8322,1847
201405,1402,8322,1851
201406,1405,8315,1854
201407,1397,8308,1848
201408,1377,8290,1846
201409,1375,8284,1855
201410,1370,8277,1856
201411,1367,8282,1857
201412,1371,8284,1852
201501,1365,8268,1853
201502,1350,8243,1862
201503,1351,8232,1859
201504,1327,8213,1867
201505,1329,8209,1872
201506,1338,8208,1868
201507,1327,8207,1866
201508,1320,8200,1876
201509,1314,8193,1879
201510,1308,8179,1876
201511,1316,8180,1884
201512,1308,8181,1885
201601,1308,8150,1888
201602,1291,8128,1897
201603,1302,8123,1899
201604,1296,8123,1904
201605,1294,8106,1907
201606,1290,8090,1913
201607,1289,8097,1918
201608,1291,8113,1925
201609,1295,8098,1935
201610,1298,8088,1942
201611,1285,8066,1946
201612,1291,8065,1948
201701,1283,8045,1959
201702,1267,8044,1960
201703,1249,8021,1958
201704,1239,8003,1964
201705,1238,7984,1966
201706,1230,8000,1963
201707,1229,7993,1959
201708,1223,7992,1962
201709,1226,7961,1969
201710,1222,7947,1988
201711,1205,7949,1996
201712,1206,7948,2009
201801,1192,7958,2011
201802,1186,7971,2015
201803,1186,7967,2022
201804,1178,7990,2030
201805,1177,8002,2031
201806,1159,7988,2040
201807,1162,7992,2038
201808,1155,7992,2049
201809,1159,7986,2052
201810,1156,7973,2057
201811,1158,7962,2059
201812,1147,7938,2062
201901,1137,7940,2062
201902,1133,7929,2070
201903,1126,7919,2071
201904,1114,7913,2076
201905,1101,7913,2077
201906,1097,7890,2086
201907,1084,7880,2093
201908,1081,7869,2092
201909,1070,7862,2101
201910,1062,7849,2095
201911,1059,7842,2104
201912,1047,7830,2107
202001,1055,7824,2116
202002,1045,7828,2114
202003,1032,7814,2122
202004,1024,7805,2140
202005,1012,7794,2150
202006,1002,7780,2154
202007,1002,7772,2158
202008,999,7773,2161
202009,992,7760,2167
202010,983,7750,2186
202011,983,7755,2185
202012,988,7748,2189
202101,973,7745,2190
202102,969,7747,2196
202103,957,7724,2203
202104,953,7709,2202
202105,940,7698,2207
202106,943,7679,2201
202107,936,7664,2206
202108,944,7677,2208
202109,944,7681,2218
202110,945,7678,2219
202111,933,7654,2223
202112,937,7657,2225
202201,928,7655,2227
202202,932,7645,2232
202203,920,7626,2235
202204,912,7639,2243
202205,905,7623,2244
202206,917,7626,2249
202207,915,7605,2258
202208,913,7595,2254
