ym,0-14,15-64,65
201404,1695,10840,2502
201405,1686,10860,2502
201406,1677,10863,2500
201407,1679,10870,2502
201408,1680,10860,2503
201409,1663,10826,2517
201410,1653,10811,2529
201411,1637,10792,2533
201412,1633,10778,2532
201501,1629,10725,2553
201502,1621,10721,2545
201503,1608,10702,2545
201504,1599,10679,2558
201505,1574,10669,2556
201506,1556,10656,2556
201507,1558,10651,2555
201508,1542,10647,2560
201509,1534,10631,2573
201510,1517,10614,2578
201511,1517,10585,2588
201512,1494,10563,2595
201601,1478,10534,2598
201602,1468,10520,2601
201603,1471,10517,2592
201604,1461,10494,2600
201605,1450,10469,2601
201606,1439,10463,2601
201607,1451,10450,2605
201608,1449,10437,2613
201609,1448,10413,2623
201610,1434,10406,2623
201611,1422,10392,2620
201612,1416,10371,2624
201701,1409,10362,2638
201702,1415,10324,2652
201703,1431,10296,2657
201704,1434,10263,2657
201705,1428,10259,2661
201706,1424,10247,2666
201707,1422,10242,2674
201708,1397,10225,2674
201709,1392,10210,2682
201710,1375,10189,2692
201711,1365,10174,2692
201712,1374,10164,2700
201801,1366,10132,2715
201802,1363,10114,2720
201803,1353,10099,2735
201804,1355,10103,2739
201805,1356,10103,2744
201806,1350,10109,2742
201807,1346,10101,2740
201808,1338,10078,2736
201809,1320,10080,2737
201810,1309,10049,2747
201811,1312,10015,2757
201812,1307,9992,2760
201901,1306,9968,2759
201902,1298,9937,2770
201903,1296,9900,2785
201904,1290,9870,2789
201905,1290,9847,2793
201906,1280,9830,2791
201907,1273,9801,2797
201908,1279,9776,2790
201909,1261,9749,2806
201910,1251,9733,2823
201911,1245,9712,2828
201912,1230,9688,2830
202001,1221,9674,2834
202002,1210,9647,2837
202003,1211,9615,2841
202004,1207,9584,2843
202005,1205,9559,2849
202006,1200,9545,2851
202007,1196,9531,2854
202008,1183,9507,2865
202009,1173,9464,2873
202010,1178,9448,2884
202011,1181,9429,2894
202012,1189,9417,2899
202101,1179,9427,2901
202102,1175,9410,2913
202103,1167,9371,2920
202104,1162,9350,2927
202105,1157,9340,2927
202106,1147,9322,2939
202107,1144,9313,2939
202108,1145,9300,2938
202109,1148,9293,2945
202110,1138,9285,2950
202111,1130,9260,2961
202112,1122,9238,2970
202201,1120,9215,2981
202202,1119,9192,2999
202203,1113,9171,2997
202204,1112,9166,2990
202205,1100,9160,2999
202206,1097,9160,3008
202207,1096,9160,3015
202208,1087,9141,3013
