ym,0-14,15-64,65
201404,1217,6426,1561
201405,1200,6442,1556
201406,1195,6445,1554
201407,1193,6451,1555
201408,1191,6433,1557
201409,1207,6418,1563
201410,1190,6410,1567
201411,1180,6408,1568
201412,1170,6372,1569
201501,1155,6356,1578
201502,1148,6345,1581
201503,1146,6341,1586
201504,1137,6320,1585
201505,1122,6325,1587
201506,1126,6326,1579
201507,1116,6318,1575
201508,1096,6301,1577
201509,1081,6312,1577
201510,1083,6296,1579
201511,1080,6289,1575
201512,1067,6288,1568
201601,1056,6275,1578
201602,1057,6264,1582
201603,1057,6253,1592
201604,1056,6269,1595
201605,1055,6248,1603
201606,1058,6248,1601
201607,1061,6232,1601
201608,1052,6210,1604
201609,1041,6194,1612
201610,1032,6201,1612
201611,1022,6194,1611
201612,1014,6193,1604
201701,1014,6179,1605
201702,1014,6165,1609
201703,1026,6162,1615
201704,1019,6141,1626
201705,1015,6136,1633
201706,1008,6129,1633
201707,1000,6142,1626
201708,999,6149,1631
201709,987,6153,1629
201710,979,6136,1637
201711,977,6130,1639
201712,969,6133,1640
201801,961,6125,1649
201802,960,6125,1658
201803,966,6117,1668
201804,963,6124,1668
201805,962,6121,1664
201806,960,6114,1665
201807,957,6120,1671
201808,957,6115,1675
201809,947,6108,1683
201810,940,6102,1685
201811,930,6090,1688
201812,941,6071,1691
201901,935,6059,1690
201902,928,6057,1698
201903,940,6033,1706
201904,945,6029,1709
201905,947,6017,1714
201906,951,5997,1712
201907,943,5997,1712
201908,934,5991,1717
201909,914,5984,1723
201910,911,5962,1732
201911,906,5960,1731
201912,897,5951,1727
202001,894,5937,1730
202002,897,5933,1727
202003,909,5924,1725
202004,905,5908,1725
202005,907,5901,1726
202006,903,5885,1723
202007,904,5864,1721
202008,896,5866,1721
202009,895,5842,1717
202010,890,5833,1725
202011,882,5827,1728
202012,881,5810,1729
202101,881,5779,1741
202102,883,5762,1752
202103,872,5736,1761
202104,878,5725,1769
202105,871,5716,1772
202106,870,5706,1768
202107,873,5689,1768
202108,870,5682,1769
202109,862,5663,1776
202110,855,5660,1784
202111,847,5655,1780
202112,846,5651,1777
202201,838,5640,1779
202202,840,5627,1785
202203,843,5602,1788
202204,848,5592,1793
202205,844,5587,1800
202206,836,5583,1801
202207,832,5580,1806
202208,832,5565,1812
