ym,0-14,15-64,65
201404,822,3787,326
201405,808,3793,322
201406,810,3800,320
201407,817,3794,332
201408,811,3809,331
201409,813,3816,330
201410,817,3820,331
201411,819,3822,335
201412,816,3828,332
201501,812,3833,332
201502,812,3836,333
201503,808,3830,336
201504,813,3837,337
201505,807,3835,336
201506,811,3847,335
201507,814,3852,336
201508,820,3871,333
201509,820,3880,333
201510,821,3894,335
201511,821,3893,337
201512,818,3889,338
201601,817,3890,340
201602,810,3897,337
201603,796,3905,337
201604,790,3908,337
201605,776,3919,336
201606,775,3930,336
201607,779,3931,338
201608,790,3953,337
201609,794,3948,338
201610,796,3947,336
201611,791,3948,336
201612,795,3949,339
201701,798,3948,342
201702,780,3940,350
201703,772,3928,352
201704,762,3920,354
201705,762,3926,354
201706,763,3917,355
201707,771,3926,356
201708,751,3951,356
201709,744,3953,357
201710,751,3957,360
201711,751,3957,360
201712,752,3956,367
201801,755,3955,369
201802,752,3949,369
201803,742,3954,370
201804,742,3959,372
201805,742,3970,374
201806,737,3970,374
201807,739,3970,373
201808,742,3990,374
201809,738,3981,382
201810,747,3985,382
201811,754,4002,383
201812,764,4010,383
201901,763,4013,387
201902,770,4008,387
201903,766,4022,387
201904,779,4038,385
201905,762,4038,385
201906,751,4033,384
201907,746,4025,384
201908,747,4018,386
201909,748,4005,390
201910,739,4013,391
201911,734,4001,392
201912,739,3993,395
202001,739,3993,401
202002,739,3994,405
202003,736,4003,406
202004,732,4005,406
202005,723,4005,412
202006,726,3999,412
202007,725,4003,410
202008,725,4016,414
202009,720,4033,419
202010,732,4026,427
202011,751,4031,435
202012,767,4043,439
202101,756,4040,446
202102,748,4038,449
202103,740,4028,448
202104,736,4019,452
202105,730,4024,456
202106,729,4018,455
202107,725,4015,459
202108,724,4021,459
202109,726,4038,458
202110,730,4042,460
202111,730,4046,458
202112,732,4040,459
202201,729,4043,461
202202,725,4043,462
202203,731,4047,466
202204,726,4055,465
202205,724,4057,466
202206,719,4063,464
202207,713,4060,462
202208,718,4058,468
