ym,0-14,15-64,65
201404,16206,77781,13148
201405,16143,77730,13154
201406,16087,77740,13171
201407,16050,77778,13201
201408,16012,77793,13232
201409,15937,77776,13279
201410,15914,77719,13318
201411,15844,77721,13368
201412,15813,77702,13414
201501,15740,77693,13475
201502,15673,77733,13510
201503,15599,77729,13562
201504,15541,77730,13591
201505,15466,77713,13601
201506,15408,77811,13625
201507,15362,77846,13621
201508,15295,77896,13645
201509,15242,77920,13685
201510,15161,77881,13752
201511,15098,77880,13810
201512,15034,77855,13870
201601,15010,77821,13933
201602,14940,77812,14004
201603,14931,77769,14060
201604,14873,77695,14129
201605,14857,77660,14146
201606,14815,77650,14177
201607,14756,77621,14209
201608,14724,77585,14226
201609,14680,77515,14273
201610,14627,77460,14339
201611,14571,77438,14386
201612,14543,77413,14412
201701,14496,77374,14494
201702,14495,77296,14566
201703,14485,77238,14634
201704,14452,77206,14680
201705,14413,77214,14708
201706,14389,77160,14721
201707,14351,77107,14742
201708,14301,76998,14793
201709,14240,76944,14842
201710,14214,76881,14923
201711,14187,76853,14968
201712,14169,76751,15040
201801,14129,76726,15092
201802,14114,76643,15159
201803,14097,76527,15201
201804,14069,76436,15261
201805,14048,76438,15292
201806,13998,76393,15343
201807,13937,76322,15397
201808,13918,76233,15458
201809,13894,76192,15503
201810,13859,76150,15578
201811,13842,76090,15639
201812,13839,76051,15683
201901,13837,75906,15762
201902,13837,75834,15825
201903,13812,75733,15880
201904,13827,75650,15892
201905,13808,75613,15917
201906,13792,75554,15971
201907,13764,75505,15992
201908,13748,75495,16033
201909,13753,75364,16078
201910,13722,75349,16121
201911,13722,75280,16195
201912,13745,75215,16242
202001,13693,75113,16332
202002,13705,74991,16387
202003,13710,74906,16454
202004,13705,74846,16515
202005,13676,74752,16586
202006,13654,74694,16637
202007,13637,74580,16687
202008,13622,74485,16726
202009,13644,74410,16795
202010,13623,74343,16875
202011,13595,74284,16918
202012,13589,74253,16961
202101,13588,74145,17026
202102,13553,74040,17075
202103,13539,73899,17162
202104,13570,73799,17208
202105,13550,73743,17220
202106,13537,73700,17249
202107,13498,73674,17273
202108,13433,73536,17342
202109,13400,73398,17412
202110,13349,73314,17456
202111,13321,73222,17501
202112,13313,73091,17539
202201,13297,72966,17609
202202,13293,72825,17653
202203,13296,72681,17653
202204,13294,72554,17699
202205,13285,72471,17720
202206,13254,72384,17708
202207,13243,72298,17745
202208,13233,72222,17804
