ym,0-14,15-64,65
201404,2718,17857,4637
201405,2720,17865,4634
201406,2716,17862,4632
201407,2707,17858,4628
201408,2709,17843,4637
201409,2704,17816,4647
201410,2697,17786,4651
201411,2682,17767,4658
201412,2670,17740,4658
201501,2670,17714,4670
201502,2666,17717,4673
201503,2656,17686,4671
201504,2650,17662,4681
201505,2643,17653,4667
201506,2646,17645,4657
201507,2641,17642,4656
201508,2635,17616,4667
201509,2625,17581,4679
201510,2612,17559,4703
201511,2592,17506,4718
201512,2576,17479,4731
201601,2564,17446,4745
201602,2565,17416,4755
201603,2558,17372,4756
201604,2556,17342,4768
201605,2545,17322,4765
201606,2536,17305,4766
201607,2527,17286,4781
201608,2524,17269,4794
201609,2530,17242,4813
201610,2531,17240,4813
201611,2516,17201,4824
201612,2503,17170,4835
201701,2494,17146,4841
201702,2482,17123,4843
201703,2465,17118,4843
201704,2447,17099,4865
201705,2446,17096,4866
201706,2435,17076,4874
201707,2435,17063,4875
201708,2422,17040,4877
201709,2414,17008,4882
201710,2409,16988,4889
201711,2406,16970,4882
201712,2396,16946,4897
201801,2389,16912,4912
201802,2379,16874,4923
201803,2355,16832,4939
201804,2352,16802,4942
201805,2348,16772,4943
201806,2345,16771,4940
201807,2344,16721,4968
201808,2334,16699,4980
201809,2324,16660,4985
201810,2320,16630,4988
201811,2309,16623,4987
201812,2304,16617,4995
201901,2285,16590,5001
201902,2283,16547,5008
201903,2276,16527,5018
201904,2273,16494,5011
201905,2263,16480,5013
201906,2259,16453,5029
201907,2249,16444,5029
201908,2254,16407,5053
201909,2252,16386,5069
201910,2251,16376,5073
201911,2258,16353,5092
201912,2257,16316,5113
202001,2254,16263,5126
202002,2240,16231,5131
202003,2236,16221,5138
202004,2235,16200,5145
202005,2228,16187,5167
202006,2224,16161,5183
202007,2205,16141,5191
202008,2205,16119,5198
202009,2190,16098,5219
202010,2170,16079,5226
202011,2173,16052,5243
202012,2172,16017,5263
202101,2170,15978,5283
202102,2171,15947,5290
202103,2151,15912,5303
202104,2144,15878,5304
202105,2130,15852,5303
202106,2127,15826,5308
202107,2110,15800,5304
202108,2102,15772,5336
202109,2095,15738,5343
202110,2069,15732,5344
202111,2071,15699,5345
202112,2063,15661,5338
202201,2049,15630,5347
202202,2033,15572,5358
202203,2022,15531,5338
202204,2002,15517,5329
202205,1996,15491,5338
202206,1981,15478,5343
202207,1968,15447,5341
202208,1957,15397,5339
