ym,0-14,15-64,65
201404,4026,25790,5238
201405,4007,25761,5240
201406,3978,25751,5239
201407,3979,25722,5242
201408,3945,25714,5257
201409,3945,25679,5274
201410,3929,25662,5281
201411,3925,25658,5291
201412,3926,25639,5300
201501,3931,25632,5311
201502,3908,25594,5332
201503,3895,25564,5347
201504,3878,25567,5357
201505,3868,25551,5370
201506,3863,25538,5382
201507,3849,25552,5392
201508,3839,25542,5403
201509,3826,25518,5420
201510,3799,25508,5438
201511,3773,25490,5462
201512,3757,25477,5485
201601,3739,25453,5501
201602,3726,25446,5530
201603,3704,25436,5535
201604,3690,25441,5538
201605,3683,25450,5548
201606,3673,25449,5577
201607,3657,25458,5593
201608,3637,25464,5602
201609,3630,25433,5616
201610,3610,25394,5664
201611,3604,25361,5685
201612,3587,25305,5709
201701,3573,25283,5728
201702,3563,25246,5737
201703,3557,25221,5752
201704,3538,25221,5768
201705,3530,25177,5772
201706,3526,25146,5783
201707,3514,25125,5795
201708,3511,25116,5802
201709,3506,25123,5809
201710,3501,25116,5833
201711,3497,25097,5864
201712,3473,25067,5893
201801,3471,25040,5912
201802,3476,25026,5926
201803,3452,25005,5933
201804,3450,24999,5942
201805,3442,24994,5967
201806,3437,24993,5981
201807,3425,24983,6011
201808,3395,24957,6049
201809,3379,24938,6074
201810,3378,24911,6098
201811,3379,24885,6122
201812,3362,24855,6136
201901,3351,24835,6135
201902,3348,24787,6150
201903,3345,24769,6163
201904,3349,24723,6187
201905,3339,24700,6210
201906,3331,24701,6227
201907,3323,24665,6246
201908,3306,24643,6283
201909,3314,24594,6317
201910,3314,24590,6326
201911,3301,24560,6365
201912,3283,24523,6396
202001,3272,24507,6420
202002,3257,24462,6445
202003,3240,24446,6457
202004,3234,24407,6470
202005,3236,24333,6507
202006,3224,24323,6521
202007,3206,24305,6546
202008,3177,24240,6572
202009,3160,24209,6591
202010,3142,24165,6626
202011,3151,24125,6651
202012,3158,24118,6665
202101,3156,24104,6684
202102,3165,24089,6706
202103,3161,24052,6730
202104,3181,24064,6750
202105,3164,24046,6773
202106,3177,24011,6801
202107,3181,23988,6817
202108,3174,23931,6860
202109,3165,23859,6891
202110,3159,23820,6916
202111,3157,23776,6947
202112,3157,23736,6967
202201,3158,23659,6989
202202,3157,23625,7016
202203,3132,23532,7026
202204,3111,23452,7035
202205,3095,23417,7054
202206,3077,23425,7074
202207,3074,23404,7096
202208,3077,23356,7120
