ym,0-14,15-64,65
201404,5437,32560,5883
201405,5413,32552,5886
201406,5399,32569,5876
201407,5377,32562,5897
201408,5348,32549,5927
201409,5336,32523,5947
201410,5318,32518,5954
201411,5302,32531,5962
201412,5278,32528,5976
201501,5269,32500,6004
201502,5234,32480,6027
201503,5238,32471,6048
201504,5239,32483,6062
201505,5224,32464,6076
201506,5201,32472,6082
201507,5197,32495,6089
201508,5178,32470,6113
201509,5138,32508,6149
201510,5098,32525,6165
201511,5113,32519,6199
201512,5091,32518,6219
201601,5081,32504,6245
201602,5089,32439,6286
201603,5080,32432,6313
201604,5090,32416,6340
201605,5083,32388,6351
201606,5065,32358,6374
201607,5063,32344,6391
201608,5045,32346,6413
201609,5026,32301,6435
201610,5034,32271,6466
201611,5035,32230,6489
201612,5021,32200,6506
201701,5015,32147,6544
201702,5001,32101,6574
201703,5007,32095,6590
201704,5008,32065,6625
201705,5023,32034,6633
201706,5037,32004,6653
201707,5033,32000,6677
201708,5011,31994,6706
201709,5006,31940,6740
201710,4976,31942,6760
201711,4953,31871,6800
201712,4949,31844,6837
201801,4935,31798,6889
201802,4937,31779,6924
201803,4972,31739,6960
201804,4962,31720,6962
201805,4953,31698,6963
201806,4936,31700,6970
201807,4919,31689,6974
201808,4899,31660,6983
201809,4875,31663,7001
201810,4865,31625,7026
201811,4854,31574,7049
201812,4832,31544,7080
201901,4843,31486,7110
201902,4842,31436,7140
201903,4844,31416,7156
201904,4853,31403,7173
201905,4836,31402,7185
201906,4824,31373,7212
201907,4808,31336,7218
201908,4817,31281,7237
201909,4797,31250,7267
201910,4771,31214,7294
201911,4745,31178,7338
201912,4745,31144,7365
202001,4724,31085,7419
202002,4727,31045,7453
202003,4734,31057,7485
202004,4727,31043,7490
202005,4727,31051,7522
202006,4715,31040,7543
202007,4704,31056,7556
202008,4700,31087,7587
202009,4663,31101,7627
202010,4634,31059,7657
202011,4630,31025,7677
202012,4627,30999,7691
202101,4612,30964,7715
202102,4592,30937,7733
202103,4581,30859,7767
202104,4556,30827,7779
202105,4544,30778,7799
202106,4538,30742,7810
202107,4523,30682,7844
202108,4502,30630,7878
202109,4482,30577,7903
202110,4464,30536,7938
202111,4443,30490,7964
202112,4408,30420,7981
202201,4377,30329,8010
202202,4362,30267,8052
202203,4376,30202,8044
202204,4369,30092,8066
202205,4372,30052,8090
202206,4382,30027,8113
202207,4365,30003,8126
202208,4353,29957,8153
