ym,0-14,15-64,65
201404,2387,16815,5521
201405,2382,16811,5520
201406,2370,16795,5516
201407,2369,16795,5500
201408,2368,16784,5508
201409,2377,16752,5504
201410,2380,16747,5507
201411,2383,16740,5513
201412,2364,16701,5524
201501,2338,16666,5541
201502,2318,16638,5542
201503,2295,16654,5545
201504,2273,16653,5554
201505,2257,16642,5555
201506,2257,16638,5553
201507,2262,16626,5558
201508,2254,16597,5569
201509,2248,16570,5589
201510,2245,16532,5607
201511,2233,16517,5609
201512,2205,16501,5623
201601,2160,16481,5638
201602,2151,16455,5640
201603,2139,16443,5639
201604,2143,16440,5651
201605,2153,16413,5653
201606,2143,16386,5679
201607,2141,16366,5692
201608,2138,16341,5686
201609,2136,16301,5698
201610,2139,16276,5707
201611,2137,16249,5715
201612,2120,16232,5714
201701,2102,16202,5726
201702,2093,16180,5728
201703,2090,16161,5729
201704,2089,16133,5733
201705,2069,16128,5725
201706,2064,16123,5714
201707,2042,16115,5717
201708,2017,16071,5731
201709,2007,16064,5740
201710,1998,16040,5738
201711,1982,16030,5738
201712,1957,16009,5752
201801,1952,15979,5772
201802,1933,15936,5781
201803,1920,15925,5791
201804,1917,15898,5782
201805,1921,15862,5788
201806,1905,15853,5774
201807,1892,15817,5786
201808,1886,15806,5783
201809,1895,15781,5794
201810,1882,15741,5801
201811,1865,15722,5810
201812,1840,15691,5815
201901,1823,15655,5827
201902,1817,15619,5833
201903,1803,15588,5838
201904,1794,15585,5834
201905,1799,15577,5830
201906,1784,15551,5838
201907,1787,15531,5832
201908,1768,15484,5837
201909,1774,15440,5857
201910,1771,15424,5860
201911,1770,15404,5873
201912,1753,15369,5879
202001,1736,15340,5904
202002,1710,15317,5902
202003,1689,15288,5909
202004,1700,15268,5911
202005,1694,15245,5907
202006,1699,15219,5916
202007,1700,15184,5923
202008,1699,15164,5933
202009,1711,15159,5932
202010,1702,15133,5950
202011,1699,15127,5957
202012,1687,15109,5959
202101,1669,15067,5972
202102,1667,15035,5978
202103,1657,14997,5994
202104,1648,14974,6006
202105,1652,14953,5996
202106,1640,14923,5996
202107,1640,14896,5996
202108,1638,14870,5990
202109,1651,14802,5995
202110,1639,14781,5996
202111,1637,14744,5995
202112,1628,14687,6007
202201,1609,14656,5998
202202,1598,14630,6010
202203,1581,14580,5987
202204,1580,14537,5982
202205,1580,14537,5991
202206,1567,14502,5991
202207,1567,14474,5995
202208,1562,14452,5997
