ym,0-14,15-64,65
201404,5751,32247,7213
201405,5712,32241,7198
201406,5700,32225,7214
201407,5704,32204,7207
201408,5687,32191,7217
201409,5670,32162,7240
201410,5647,32167,7240
201411,5637,32160,7255
201412,5627,32172,7268
201501,5607,32165,7285
201502,5599,32153,7301
201503,5582,32157,7331
201504,5556,32122,7359
201505,5540,32136,7348
201506,5535,32126,7359
201507,5511,32104,7363
201508,5483,32091,7386
201509,5457,32090,7423
201510,5447,32103,7421
201511,5411,32090,7465
201512,5395,32109,7483
201601,5378,32076,7509
201602,5378,32054,7535
201603,5380,32005,7561
201604,5371,31984,7569
201605,5325,31982,7590
201606,5331,31946,7610
201607,5333,31898,7630
201608,5317,31876,7649
201609,5301,31816,7691
201610,5280,31806,7712
201611,5263,31786,7755
201612,5261,31757,7794
201701,5248,31705,7829
201702,5254,31697,7837
201703,5244,31687,7863
201704,5227,31688,7871
201705,5221,31655,7886
201706,5203,31637,7892
201707,5197,31608,7913
201708,5175,31572,7928
201709,5161,31541,7943
201710,5168,31508,7971
201711,5161,31460,8002
201712,5146,31438,8019
201801,5134,31393,8052
201802,5144,31349,8081
201803,5135,31305,8098
201804,5126,31293,8104
201805,5100,31258,8110
201806,5092,31226,8122
201807,5074,31199,8147
201808,5060,31156,8167
201809,5042,31115,8180
201810,5012,31099,8195
201811,5004,31067,8224
201812,4975,31043,8242
201901,4960,31014,8247
201902,4953,30995,8273
201903,4948,30946,8309
201904,4942,30904,8324
201905,4929,30866,8321
201906,4921,30841,8340
201907,4909,30797,8339
201908,4894,30788,8361
201909,4877,30747,8366
201910,4861,30726,8400
201911,4856,30681,8439
201912,4866,30656,8471
202001,4873,30574,8513
202002,4867,30511,8559
202003,4854,30482,8573
202004,4849,30443,8588
202005,4828,30408,8588
202006,4835,30384,8603
202007,4835,30345,8626
202008,4813,30289,8653
202009,4798,30259,8693
202010,4800,30239,8709
202011,4780,30221,8721
202012,4771,30185,8757
202101,4758,30142,8768
202102,4742,30111,8803
202103,4758,30082,8817
202104,4785,30031,8850
202105,4780,30020,8881
202106,4766,29989,8906
202107,4752,29934,8924
202108,4743,29855,8952
202109,4717,29773,8994
202110,4692,29769,8996
202111,4671,29740,9009
202112,4668,29698,9007
202201,4639,29629,9032
202202,4628,29536,9071
202203,4638,29450,9075
202204,4616,29401,9082
202205,4607,29378,9086
202206,4577,29362,9083
202207,4568,29336,9098
202208,4542,29331,9105
