ym,0-14,15-64,65
201404,13788,95882,15842
201405,13767,95930,15863
201406,13736,95985,15895
201407,13732,95949,15924
201408,13747,95917,15984
201409,13742,95835,16073
201410,13700,95762,16160
201411,13692,95711,16238
201412,13710,95699,16282
201501,13699,95631,16396
201502,13676,95612,16470
201503,13689,95539,16570
201504,13712,95474,16647
201505,13715,95442,16705
201506,13694,95400,16730
201507,13656,95403,16785
201508,13598,95380,16860
201509,13565,95361,16913
201510,13529,95258,16995
201511,13490,95216,17080
201512,13454,95107,17177
201601,13410,95040,17284
201602,13400,94980,17388
201603,13351,94885,17464
201604,13345,94781,17535
201605,13347,94735,17611
201606,13336,94666,17689
201607,13292,94651,17761
201608,13263,94620,17840
201609,13255,94541,17956
201610,13246,94441,18097
201611,13238,94288,18242
201612,13241,94166,18361
201701,13242,94067,18521
201702,13246,93948,18632
201703,13236,93810,18735
201704,13226,93717,18816
201705,13186,93690,18849
201706,13172,93649,18910
201707,13116,93556,18974
201708,13090,93510,19044
201709,13053,93416,19127
201710,13020,93244,19224
201711,12961,93150,19308
201712,12960,93027,19407
201801,12944,92872,19533
201802,12930,92774,19608
201803,12903,92645,19651
201804,12873,92543,19704
201805,12857,92461,19737
201806,12807,92429,19798
201807,12792,92310,19902
201808,12780,92199,19961
201809,12747,92020,20078
201810,12700,91925,20165
201811,12671,91821,20278
201812,12683,91768,20373
201901,12683,91705,20453
201902,12671,91655,20580
201903,12668,91602,20682
201904,12655,91609,20744
201905,12617,91566,20794
201906,12629,91499,20883
201907,12580,91366,20940
201908,12522,91297,21039
201909,12484,91186,21137
201910,12423,91083,21238
201911,12388,91022,21384
201912,12322,90909,21465
202001,12320,90781,21575
202002,12322,90624,21669
202003,12253,90491,21768
202004,12256,90458,21818
202005,12247,90368,21873
202006,12221,90222,21919
202007,12156,90122,21976
202008,12120,89981,22103
202009,12091,89817,22201
202010,12064,89658,22309
202011,12018,89519,22419
202012,11958,89356,22475
202101,11848,89164,22565
202102,11795,89032,22609
202103,11760,88810,22708
202104,11715,88659,22792
202105,11660,88535,22862
202106,11662,88474,22916
202107,11631,88442,22984
202108,11592,88281,23119
202109,11531,88061,23229
202110,11497,87902,23277
202111,11460,87684,23370
202112,11407,87500,23438
202201,11363,87226,23529
202202,11311,86958,23642
202203,11250,86599,23681
202204,11202,86316,23707
202205,11182,86197,23754
202206,11164,86110,23791
202207,11149,86034,23846
202208,11138,85966,23914
