ym,0-14,15-64,65
201404,10397,56241,11930
201405,10340,56170,11930
201406,10309,56120,11964
201407,10240,56006,11968
201408,10226,55897,12024
201409,10181,55797,12086
201410,10163,55671,12105
201411,10126,55657,12156
201412,10114,55608,12188
201501,10123,55576,12226
201502,10100,55560,12268
201503,10106,55519,12296
201504,10022,55505,12322
201505,9997,55529,12316
201506,9990,55511,12336
201507,9966,55403,12327
201508,9887,55318,12351
201509,9833,55240,12371
201510,9832,55213,12407
201511,9782,55210,12453
201512,9821,55213,12464
201601,9815,55121,12536
201602,9777,55015,12585
201603,9825,54960,12625
201604,9797,54903,12651
201605,9747,54797,12674
201606,9739,54675,12707
201607,9690,54544,12745
201608,9676,54486,12781
201609,9620,54344,12863
201610,9609,54201,12927
201611,9685,54181,12987
201612,9761,54188,13018
201701,9800,54128,13077
201702,9828,54092,13127
201703,9879,54089,13185
201704,9900,54103,13213
201705,9937,54092,13245
201706,10005,54087,13266
201707,10039,54046,13315
201708,10022,53943,13355
201709,10063,53928,13406
201710,10132,53941,13468
201711,10216,53899,13531
201712,10278,53896,13596
201801,10306,53810,13657
201802,10335,53771,13687
201803,10352,53736,13724
201804,10340,53676,13770
201805,10355,53558,13787
201806,10427,53576,13842
201807,10498,53579,13905
201808,10498,53483,13961
201809,10518,53446,14028
201810,10563,53458,14072
201811,10605,53409,14112
201812,10645,53379,14143
201901,10709,53284,14219
201902,10720,53161,14271
201903,10772,53136,14305
201904,10764,53111,14325
201905,10799,53071,14344
201906,10810,53074,14392
201907,10864,53013,14400
201908,10876,52927,14448
201909,10904,52930,14497
201910,10961,52888,14566
201911,11019,52827,14638
201912,11067,52736,14690
202001,11097,52645,14752
202002,11109,52552,14801
202003,11097,52465,14833
202004,11093,52310,14858
202005,11100,52238,14862
202006,11146,52190,14897
202007,11199,52134,14957
202008,11266,52068,14980
202009,11319,52033,15031
202010,11335,51992,15106
202011,11408,51931,15128
202012,11494,51899,15163
202101,11498,51804,15237
202102,11508,51748,15255
202103,11495,51600,15309
202104,11545,51549,15294
202105,11575,51519,15290
202106,11558,51475,15292
202107,11536,51293,15334
202108,11472,51074,15389
202109,11467,50927,15446
202110,11436,50883,15432
202111,11489,50809,15452
202112,11515,50707,15482
202201,11519,50607,15503
202202,11455,50441,15535
202203,11463,50272,15480
202204,11474,50067,15473
202205,11472,50003,15508
202206,11493,49955,15512
202207,11540,49953,15515
202208,11531,49887,15517
