ym,0-14,15-64,65
201404,1026,7098,2209
201405,1021,7098,2208
201406,1023,7093,2202
201407,1013,7075,2195
201408,1002,7051,2205
201409,1012,7036,2215
201410,1014,7039,2214
201411,1006,7045,2217
201412,1000,7029,2219
201501,1000,7017,2224
201502,999,7016,2219
201503,991,7012,2232
201504,977,6995,2233
201505,967,6970,2231
201506,960,6965,2228
201507,950,6939,2233
201508,946,6936,2233
201509,938,6920,2240
201510,928,6917,2246
201511,920,6901,2252
201512,913,6889,2252
201601,909,6888,2260
201602,910,6871,2273
201603,901,6849,2272
201604,892,6812,2287
201605,885,6814,2290
201606,868,6801,2297
201607,866,6801,2306
201608,872,6795,2311
201609,873,6789,2316
201610,878,6774,2319
201611,876,6767,2331
201612,879,6748,2335
201701,873,6734,2343
201702,868,6733,2347
201703,857,6726,2354
201704,843,6713,2356
201705,837,6693,2361
201706,839,6689,2354
201707,835,6688,2346
201708,821,6664,2351
201709,813,6653,2349
201710,808,6632,2355
201711,796,6613,2364
201712,790,6599,2372
201801,789,6583,2378
201802,785,6573,2380
201803,773,6557,2381
201804,766,6552,2394
201805,768,6551,2393
201806,760,6540,2388
201807,754,6528,2386
201808,752,6524,2387
201809,747,6518,2387
201810,744,6505,2394
201811,737,6497,2397
201812,722,6492,2391
201901,714,6472,2390
201902,703,6462,2393
201903,688,6446,2396
201904,689,6422,2398
201905,687,6407,2394
201906,685,6381,2405
201907,683,6369,2408
201908,674,6347,2415
201909,676,6331,2419
201910,672,6320,2424
201911,665,6303,2432
201912,661,6292,2438
202001,660,6282,2431
202002,668,6271,2420
202003,658,6264,2419
202004,651,6253,2422
202005,657,6230,2434
202006,657,6218,2437
202007,655,6208,2435
202008,653,6184,2437
202009,637,6172,2435
202010,635,6167,2432
202011,634,6151,2440
202012,627,6133,2440
202101,624,6113,2444
202102,624,6110,2450
202103,621,6090,2453
202104,621,6076,2457
202105,619,6053,2450
202106,619,6041,2446
202107,625,6033,2438
202108,615,6024,2448
202109,611,6007,2456
202110,609,5986,2470
202111,609,5971,2483
202112,603,5956,2489
202201,589,5939,2490
202202,590,5920,2501
202203,576,5888,2502
202204,573,5878,2501
202205,573,5868,2507
202206,574,5844,2506
202207,568,5836,2504
202208,561,5837,2504
