ym,0-14,15-64,65
201404,1154,8806,1840
201405,1148,8785,1839
201406,1137,8789,1838
201407,1133,8782,1834
201408,1135,8778,1833
201409,1123,8760,1838
201410,1124,8756,1841
201411,1122,8742,1845
201412,1118,8724,1849
201501,1107,8705,1854
201502,1105,8700,1853
201503,1091,8668,1857
201504,1079,8649,1869
201505,1080,8648,1865
201506,1077,8646,1857
201507,1072,8651,1854
201508,1064,8648,1853
201509,1056,8636,1852
201510,1056,8642,1849
201511,1056,8618,1862
201512,1046,8613,1868
201601,1043,8599,1875
201602,1036,8589,1879
201603,1019,8556,1893
201604,1011,8544,1890
201605,1006,8526,1889
201606,1012,8513,1893
201607,1014,8496,1894
201608,1011,8493,1900
201609,1014,8452,1907
201610,1006,8445,1914
201611,992,8423,1924
201612,985,8422,1926
201701,975,8401,1929
201702,972,8402,1930
201703,965,8385,1927
201704,956,8366,1927
201705,953,8350,1931
201706,946,8345,1937
201707,946,8339,1935
201708,943,8325,1940
201709,947,8304,1948
201710,946,8300,1963
201711,939,8280,1972
201712,938,8272,1978
201801,928,8267,1991
201802,923,8256,1999
201803,913,8253,2003
201804,911,8242,2008
201805,916,8227,2006
201806,914,8217,2015
201807,913,8212,2016
201808,904,8198,2018
201809,900,8175,2025
201810,897,8169,2033
201811,886,8134,2044
201812,880,8130,2041
201901,872,8117,2049
201902,856,8100,2057
201903,847,8070,2070
201904,845,8057,2071
201905,834,8048,2074
201906,830,8036,2075
201907,823,8021,2075
201908,812,8008,2078
201909,812,7993,2074
201910,813,7964,2082
201911,815,7937,2096
201912,814,7920,2096
202001,800,7904,2092
202002,796,7888,2092
202003,789,7876,2095
202004,787,7872,2078
202005,790,7877,2069
202006,780,7862,2079
202007,777,7839,2092
202008,772,7815,2099
202009,763,7794,2101
202010,762,7772,2102
202011,762,7764,2102
202012,760,7742,2099
202101,746,7728,2107
202102,744,7713,2106
202103,738,7685,2112
202104,742,7658,2111
202105,734,7647,2105
202106,729,7643,2105
202107,716,7636,2108
202108,707,7617,2120
202109,699,7587,2137
202110,702,7573,2146
202111,706,7561,2146
202112,703,7542,2152
202201,688,7531,2150
202202,671,7520,2160
202203,668,7504,2160
202204,665,7492,2167
202205,655,7484,2168
202206,652,7465,2161
202207,646,7448,2168
202208,633,7444,2167
