ym,0-14,15-64,65
201404,2718,18506,3640
201405,2700,18525,3633
201406,2698,18528,3624
201407,2692,18543,3622
201408,2702,18554,3639
201409,2718,18541,3654
201410,2707,18537,3655
201411,2710,18546,3657
201412,2692,18535,3669
201501,2671,18521,3693
201502,2663,18521,3702
201503,2655,18507,3719
201504,2653,18505,3731
201505,2637,18525,3727
201506,2632,18532,3715
201507,2626,18549,3708
201508,2633,18553,3724
201509,2625,18573,3722
201510,2618,18582,3733
201511,2614,18562,3745
201512,2606,18569,3746
201601,2604,18543,3751
201602,2587,18532,3762
201603,2565,18534,3775
201604,2562,18528,3778
201605,2564,18530,3785
201606,2581,18549,3789
201607,2585,18550,3795
201608,2576,18544,3804
201609,2572,18533,3809
201610,2565,18500,3826
201611,2557,18473,3844
201612,2552,18472,3846
201701,2521,18470,3860
201702,2520,18458,3879
201703,2529,18453,3891
201704,2522,18421,3884
201705,2540,18393,3886
201706,2527,18383,3893
201707,2512,18364,3910
201708,2521,18338,3914
201709,2511,18322,3930
201710,2514,18309,3955
201711,2492,18277,3970
201712,2492,18289,3977
201801,2502,18264,3993
201802,2491,18261,4000
201803,2499,18241,4024
201804,2495,18206,4032
201805,2501,18189,4045
201806,2509,18191,4047
201807,2507,18180,4058
201808,2504,18167,4074
201809,2498,18149,4088
201810,2497,18132,4095
201811,2495,18120,4098
201812,2486,18099,4105
201901,2470,18102,4108
201902,2455,18070,4132
201903,2455,18067,4145
201904,2448,18031,4149
201905,2434,17995,4149
201906,2436,17996,4144
201907,2444,17968,4147
201908,2459,17962,4152
201909,2446,17959,4162
201910,2437,17934,4182
201911,2433,17923,4198
201912,2442,17896,4216
202001,2448,17869,4236
202002,2437,17836,4254
202003,2404,17839,4255
202004,2400,17822,4273
202005,2395,17792,4278
202006,2397,17772,4286
202007,2402,17726,4300
202008,2408,17755,4312
202009,2423,17755,4326
202010,2436,17751,4341
202011,2425,17730,4359
202012,2422,17738,4362
202101,2389,17718,4389
202102,2380,17715,4403
202103,2393,17690,4422
202104,2420,17663,4436
202105,2420,17654,4430
202106,2413,17672,4435
202107,2415,17662,4444
202108,2415,17651,4475
202109,2424,17631,4501
202110,2423,17634,4501
202111,2406,17603,4515
202112,2403,17567,4525
202201,2416,17562,4543
202202,2406,17529,4580
202203,2406,17539,4585
202204,2426,17593,4599
202205,2412,17591,4608
202206,2418,17625,4606
202207,2413,17619,4614
202208,2421,17627,4628
