ym,0-14,15-64,65
201404,2160,15720,3949
201405,2160,15746,3950
201406,2162,15761,3956
201407,2162,15765,3954
201408,2148,15766,3967
201409,2138,15743,3980
201410,2136,15744,3977
201411,2137,15724,3983
201412,2121,15724,3983
201501,2103,15726,3996
201502,2067,15707,4002
201503,2028,15684,4011
201504,2014,15673,4013
201505,2015,15672,4015
201506,1995,15670,4026
201507,1980,15657,4035
201508,1981,15613,4036
201509,1977,15604,4057
201510,1964,15595,4077
201511,1962,15607,4078
201512,1949,15596,4084
201601,1939,15568,4094
201602,1923,15552,4093
201603,1926,15541,4093
201604,1924,15534,4086
201605,1924,15493,4097
201606,1921,15482,4094
201607,1931,15492,4108
201608,1935,15494,4114
201609,1936,15484,4132
201610,1928,15468,4151
201611,1918,15463,4158
201612,1910,15438,4172
201701,1888,15394,4178
201702,1861,15384,4196
201703,1848,15345,4211
201704,1834,15346,4217
201705,1836,15344,4222
201706,1840,15341,4239
201707,1848,15321,4243
201708,1841,15301,4243
201709,1842,15282,4257
201710,1838,15276,4264
201711,1835,15262,4272
201712,1840,15245,4280
201801,1827,15209,4298
201802,1826,15211,4297
201803,1805,15191,4313
201804,1808,15151,4322
201805,1810,15135,4328
201806,1818,15110,4343
201807,1819,15104,4337
201808,1814,15099,4341
201809,1801,15076,4342
201810,1788,15054,4370
201811,1777,15059,4379
201812,1770,15050,4385
201901,1748,15039,4386
201902,1724,15006,4397
201903,1703,14988,4401
201904,1703,14994,4397
201905,1702,15015,4385
201906,1690,15010,4392
201907,1702,15014,4385
201908,1721,15016,4395
201909,1724,14983,4405
201910,1731,14965,4407
201911,1734,14951,4410
201912,1728,14916,4424
202001,1703,14887,4432
202002,1709,14850,4440
202003,1711,14815,4452
202004,1701,14799,4449
202005,1708,14782,4454
202006,1711,14764,4456
202007,1723,14746,4466
202008,1721,14720,4473
202009,1720,14681,4490
202010,1710,14645,4512
202011,1713,14628,4519
202012,1712,14596,4518
202101,1706,14575,4541
202102,1687,14547,4554
202103,1680,14542,4559
202104,1679,14525,4576
202105,1689,14508,4587
202106,1705,14490,4581
202107,1702,14456,4575
202108,1700,14413,4602
202109,1696,14374,4618
202110,1686,14352,4633
202111,1664,14334,4637
202112,1650,14320,4648
202201,1633,14301,4666
202202,1628,14270,4684
202203,1640,14243,4673
202204,1644,14198,4689
202205,1643,14164,4696
202206,1640,14159,4695
202207,1645,14154,4687
202208,1635,14125,4684
