ym,0-14,15-64,65
201404,33747,175612,17937
201405,33699,175727,17960
201406,33682,175919,17997
201407,33665,176029,18009
201408,33709,176231,18120
201409,33713,176312,18239
201410,33690,176375,18314
201411,33613,176459,18428
201412,33601,176551,18499
201501,33572,176625,18621
201502,33534,176742,18734
201503,33556,176912,18862
201504,33544,177039,18975
201505,33505,177280,18992
201506,33529,177454,19016
201507,33456,177568,19048
201508,33359,177701,19142
201509,33302,177799,19258
201510,33276,177855,19388
201511,33184,177972,19542
201512,33166,178012,19628
201601,33080,178138,19739
201602,33044,178061,19892
201603,32978,178049,20020
201604,32980,178090,20121
201605,32934,178062,20228
201606,32887,178170,20327
201607,32892,178214,20446
201608,32867,178228,20585
201609,32792,178252,20741
201610,32781,178196,20895
201611,32764,178240,21036
201612,32790,178251,21169
201701,32795,178218,21372
201702,32776,178267,21497
201703,32758,178324,21603
201704,32762,178306,21727
201705,32710,178401,21826
201706,32710,178498,21904
201707,32665,178582,22001
201708,32637,178620,22130
201709,32663,178615,22277
201710,32678,178634,22436
201711,32635,178548,22594
201712,32675,178484,22746
201801,32692,178402,22880
201802,32645,178398,22995
201803,32660,178380,23087
201804,32686,178384,23141
201805,32662,178357,23212
201806,32628,178354,23331
201807,32608,178365,23476
201808,32654,178418,23667
201809,32643,178460,23804
201810,32578,178381,23962
201811,32509,178286,24145
201812,32393,178183,24315
201901,32316,177996,24505
201902,32294,177870,24650
201903,32263,177817,24813
201904,32287,177776,24950
201905,32268,177780,25057
201906,32242,177747,25168
201907,32239,177755,25293
201908,32222,177811,25436
201909,32229,177828,25610
201910,32181,177734,25769
201911,32129,177600,25991
201912,32074,177438,26187
202001,32066,177345,26387
202002,32056,177194,26550
202003,32010,177105,26697
202004,31980,177079,26810
202005,31855,176916,26925
202006,31773,176768,27095
202007,31663,176669,27226
202008,31581,176537,27410
202009,31499,176370,27603
202010,31416,176188,27796
202011,31353,176026,27989
202012,31334,175937,28144
202101,31270,175776,28305
202102,31279,175681,28460
202103,31241,175511,28643
202104,31264,175391,28796
202105,31196,175276,28913
202106,31200,175111,29074
202107,31177,174933,29217
202108,31060,174717,29445
202109,30904,174415,29648
202110,30801,174246,29813
202111,30710,174037,29968
202112,30642,173885,30097
202201,30627,173675,30247
202202,30586,173339,30459
202203,30546,173007,30544
202204,30472,172658,30620
202205,30453,172554,30723
202206,30366,172474,30819
202207,30356,172408,30937
202208,30319,172385,31112
