ym,0-14,15-64,65
201404,11323,56847,10358
201405,11263,56851,10369
201406,11213,56806,10365
201407,11158,56815,10370
201408,11106,56802,10410
201409,11040,56767,10460
201410,10966,56751,10479
201411,10922,56771,10513
201412,10904,56790,10537
201501,10901,56759,10588
201502,10910,56754,10624
201503,10929,56762,10655
201504,10914,56732,10703
201505,10827,56733,10700
201506,10769,56731,10716
201507,10738,56718,10735
201508,10690,56753,10752
201509,10622,56742,10798
201510,10566,56748,10843
201511,10518,56725,10901
201512,10507,56717,10941
201601,10497,56677,11011
201602,10530,56655,11064
201603,10548,56607,11082
201604,10541,56606,11098
201605,10514,56594,11133
201606,10476,56559,11167
201607,10443,56563,11214
201608,10416,56503,11251
201609,10370,56470,11307
201610,10328,56467,11348
201611,10318,56394,11397
201612,10333,56315,11453
201701,10345,56286,11534
201702,10384,56246,11565
201703,10403,56206,11576
201704,10418,56172,11598
201705,10395,56123,11639
201706,10401,56075,11677
201707,10376,56029,11692
201708,10320,55952,11713
201709,10273,55923,11780
201710,10212,55914,11826
201711,10210,55916,11893
201712,10171,55826,11969
201801,10209,55779,12017
201802,10211,55771,12041
201803,10238,55719,12061
201804,10211,55717,12077
201805,10194,55622,12100
201806,10171,55555,12132
201807,10133,55466,12193
201808,10077,55408,12243
201809,10035,55337,12294
201810,10004,55290,12357
201811,9984,55231,12417
201812,9984,55148,12485
201901,10041,55070,12511
201902,10032,54966,12565
201903,10013,54889,12622
201904,10005,54795,12634
201905,9963,54739,12661
201906,9946,54697,12693
201907,9908,54602,12698
201908,9867,54543,12727
201909,9807,54516,12791
201910,9763,54470,12839
201911,9724,54384,12897
201912,9713,54306,12950
202001,9695,54240,13031
202002,9696,54171,13085
202003,9718,54064,13119
202004,9711,53985,13152
202005,9680,53923,13172
202006,9659,53867,13217
202007,9602,53802,13238
202008,9551,53730,13268
202009,9527,53625,13329
202010,9478,53524,13403
202011,9435,53438,13459
202012,9429,53403,13499
202101,9439,53305,13579
202102,9430,53250,13627
202103,9427,53164,13692
202104,9404,53073,13732
202105,9344,53009,13755
202106,9315,52977,13786
202107,9282,52913,13832
202108,9228,52801,13876
202109,9156,52653,13929
202110,9105,52573,13977
202111,9076,52470,14034
202112,9061,52375,14070
202201,9070,52296,14113
202202,9052,52188,14185
202203,9055,52071,14211
202204,9018,51906,14210
202205,8979,51822,14213
202206,8972,51762,14246
202207,8961,51710,14254
202208,8937,51657,14296
