ym,0-14,15-64,65
201404,8413,39166,6459
201405,8379,39162,6470
201406,8355,39189,6468
201407,8361,39214,6455
201408,8343,39232,6474
201409,8331,39215,6489
201410,8329,39227,6510
201411,8302,39262,6526
201412,8304,39261,6541
201501,8303,39247,6569
201502,8268,39267,6578
201503,8249,39263,6597
201504,8260,39269,6619
201505,8237,39286,6647
201506,8237,39297,6652
201507,8226,39317,6661
201508,8202,39308,6700
201509,8179,39339,6701
201510,8162,39375,6744
201511,8143,39374,6777
201512,8134,39408,6802
201601,8107,39369,6837
201602,8095,39338,6845
201603,8076,39307,6864
201604,8040,39304,6882
201605,8033,39318,6889
201606,8013,39299,6926
201607,8000,39291,6959
201608,7991,39260,6989
201609,7975,39248,7021
201610,7941,39263,7068
201611,7939,39269,7090
201612,7944,39280,7108
201701,7916,39263,7145
201702,7919,39202,7170
201703,7913,39224,7184
201704,7898,39212,7215
201705,7895,39231,7225
201706,7867,39287,7228
201707,7898,39284,7235
201708,7874,39274,7240
201709,7827,39271,7265
201710,7817,39308,7299
201711,7799,39318,7350
201712,7791,39305,7386
201801,7767,39312,7440
201802,7760,39309,7471
201803,7753,39293,7505
201804,7738,39273,7540
201805,7745,39254,7566
201806,7747,39297,7569
201807,7768,39304,7581
201808,7762,39288,7618
201809,7754,39272,7648
201810,7738,39259,7685
201811,7748,39244,7725
201812,7740,39264,7771
201901,7738,39278,7808
201902,7693,39245,7851
201903,7659,39201,7882
201904,7645,39185,7893
201905,7638,39134,7915
201906,7621,39136,7948
201907,7607,39106,7988
201908,7607,39060,8003
201909,7585,39062,8019
201910,7564,39054,8039
201911,7561,39029,8082
201912,7534,39012,8120
202001,7500,38960,8166
202002,7489,38911,8207
202003,7494,38857,8243
202004,7479,38807,8270
202005,7458,38756,8297
202006,7455,38718,8320
202007,7411,38694,8353
202008,7399,38658,8359
202009,7372,38611,8392
202010,7373,38556,8445
202011,7377,38489,8482
202012,7359,38456,8528
202101,7317,38422,8576
202102,7310,38391,8592
202103,7300,38327,8614
202104,7282,38303,8651
202105,7258,38269,8656
202106,7250,38220,8663
202107,7246,38191,8689
202108,7208,38150,8725
202109,7190,38086,8770
202110,7184,38047,8782
202111,7162,37999,8824
202112,7161,37937,8863
202201,7142,37886,8887
202202,7140,37824,8917
202203,7136,37723,8907
202204,7110,37635,8936
202205,7108,37612,8958
202206,7097,37621,8946
202207,7077,37613,8960
202208,7063,37632,8964
