ym,0-14,15-64,65
201404,6401,36963,8437
201405,6375,36972,8443
201406,6346,36930,8440
201407,6334,36900,8456
201408,6285,36858,8478
201409,6255,36823,8507
201410,6227,36796,8538
201411,6186,36770,8559
201412,6144,36756,8585
201501,6121,36737,8615
201502,6088,36720,8636
201503,6064,36681,8657
201504,6041,36671,8671
201505,6020,36661,8700
201506,5989,36630,8694
201507,5993,36617,8713
201508,5969,36637,8730
201509,5935,36630,8735
201510,5919,36631,8767
201511,5915,36594,8804
201512,5913,36569,8826
201601,5887,36510,8847
201602,5883,36504,8858
201603,5876,36460,8854
201604,5879,36428,8884
201605,5877,36373,8921
201606,5879,36340,8933
201607,5856,36307,8945
201608,5832,36234,8973
201609,5791,36199,9014
201610,5764,36137,9059
201611,5750,36097,9102
201612,5751,36079,9122
201701,5744,36039,9147
201702,5711,36018,9164
201703,5717,35989,9178
201704,5711,35945,9214
201705,5716,35931,9228
201706,5704,35921,9241
201707,5677,35888,9250
201708,5689,35864,9268
201709,5683,35834,9282
201710,5657,35811,9305
201711,5637,35770,9342
201712,5617,35738,9359
201801,5585,35666,9390
201802,5585,35624,9423
201803,5581,35561,9446
201804,5575,35516,9450
201805,5563,35483,9456
201806,5567,35427,9483
201807,5544,35416,9495
201808,5530,35362,9517
201809,5531,35297,9541
201810,5510,35238,9560
201811,5491,35213,9587
201812,5478,35167,9611
201901,5492,35124,9619
201902,5483,35054,9647
201903,5462,35032,9662
201904,5442,34991,9678
201905,5400,34942,9684
201906,5376,34907,9701
201907,5364,34882,9716
201908,5330,34829,9755
201909,5316,34751,9783
201910,5291,34704,9842
201911,5270,34658,9889
201912,5263,34599,9911
202001,5237,34511,9957
202002,5223,34451,9962
202003,5218,34390,10019
202004,5224,34321,10039
202005,5203,34263,10065
202006,5182,34207,10094
202007,5161,34159,10122
202008,5121,34111,10137
202009,5104,34055,10160
202010,5073,33971,10206
202011,5048,33921,10239
202012,5034,33860,10275
202101,5013,33826,10290
202102,5014,33757,10325
202103,4979,33680,10347
202104,4953,33613,10382
202105,4946,33528,10423
202106,4948,33469,10425
202107,4905,33403,10439
202108,4880,33359,10445
202109,4877,33294,10479
202110,4847,33212,10498
202111,4801,33115,10533
202112,4757,33015,10561
202201,4743,32942,10569
202202,4734,32863,10592
202203,4710,32746,10590
202204,4708,32639,10612
202205,4698,32615,10615
202206,4678,32597,10605
202207,4655,32582,10630
202208,4622,32575,10639
