ym,0-14,15-64,65
201404,16126,79762,8526
201405,16106,79806,8558
201406,16093,79937,8566
201407,16124,79987,8564
201408,16062,80075,8625
201409,16048,80107,8679
201410,16013,80145,8726
201411,15980,80202,8764
201412,16021,80338,8806
201501,15985,80436,8859
201502,15965,80532,8897
201503,15945,80621,8941
201504,15880,80646,9023
201505,15859,80794,9044
201506,15846,80896,9077
201507,15851,81067,9105
201508,15842,81159,9170
201509,15813,81253,9249
201510,15781,81319,9313
201511,15774,81358,9363
201512,15750,81382,9425
201601,15715,81413,9485
201602,15687,81445,9543
201603,15645,81452,9611
201604,15569,81462,9671
201605,15601,81460,9731
201606,15611,81500,9748
201607,15624,81563,9795
201608,15610,81616,9848
201609,15613,81657,9920
201610,15606,81700,9995
201611,15606,81713,10086
201612,15645,81702,10183
201701,15650,81732,10250
201702,15611,81662,10308
201703,15629,81651,10344
201704,15617,81692,10394
201705,15642,81726,10451
201706,15623,81820,10492
201707,15587,81856,10542
201708,15596,81898,10599
201709,15558,81938,10657
201710,15525,81962,10719
201711,15503,81988,10791
201712,15464,81945,10879
201801,15442,81939,10951
201802,15393,81952,10985
201803,15338,81903,11039
201804,15336,81920,11086
201805,15403,81928,11116
201806,15427,81973,11148
201807,15431,82016,11223
201808,15422,81984,11296
201809,15387,81984,11366
201810,15342,81989,11446
201811,15334,81951,11555
201812,15336,81966,11650
201901,15332,81986,11732
201902,15305,82012,11812
201903,15259,81970,11880
201904,15232,81924,11938
201905,15209,81934,11981
201906,15199,82070,12021
201907,15168,82022,12056
201908,15144,82026,12145
201909,15171,81959,12222
201910,15151,81893,12305
201911,15114,81799,12411
201912,15108,81700,12516
202001,15068,81658,12625
202002,15055,81583,12714
202003,15049,81490,12793
202004,15029,81499,12841
202005,14960,81426,12897
202006,14973,81340,12974
202007,14956,81292,13027
202008,14917,81290,13106
202009,14887,81226,13169
202010,14824,81206,13244
202011,14822,81174,13323
202012,14785,81136,13388
202101,14740,81077,13448
202102,14699,81048,13514
202103,14650,80972,13589
202104,14664,80893,13668
202105,14667,80801,13735
202106,14630,80733,13786
202107,14597,80705,13856
202108,14553,80650,13954
202109,14535,80553,14043
202110,14517,80492,14136
202111,14518,80493,14229
202112,14486,80493,14291
202201,14488,80385,14370
202202,14410,80249,14442
202203,14359,80068,14465
202204,14321,79851,14506
202205,14283,79745,14568
202206,14246,79720,14626
202207,14232,79721,14647
202208,14203,79657,14704
