ym,0-14,15-64,65
201404,8516,48223,7569
201405,8507,48215,7574
201406,8504,48262,7588
201407,8521,48295,7597
201408,8492,48296,7631
201409,8484,48313,7646
201410,8455,48296,7681
201411,8426,48294,7720
201412,8435,48313,7748
201501,8409,48292,7794
201502,8387,48301,7812
201503,8372,48275,7852
201504,8364,48296,7896
201505,8337,48292,7898
201506,8336,48312,7915
201507,8341,48321,7916
201508,8311,48302,7931
201509,8306,48298,7954
201510,8295,48307,7994
201511,8298,48294,8033
201512,8275,48314,8068
201601,8267,48342,8099
201602,8256,48341,8134
201603,8240,48310,8161
201604,8245,48264,8187
201605,8245,48243,8228
201606,8252,48223,8264
201607,8240,48222,8305
201608,8232,48240,8329
201609,8234,48264,8369
201610,8211,48250,8416
201611,8193,48241,8451
201612,8203,48204,8491
201701,8181,48230,8553
201702,8181,48204,8576
201703,8189,48182,8614
201704,8175,48193,8648
201705,8174,48194,8659
201706,8206,48208,8695
201707,8245,48259,8724
201708,8266,48284,8747
201709,8283,48277,8793
201710,8256,48289,8829
201711,8237,48239,8877
201712,8230,48241,8922
201801,8216,48273,8949
201802,8235,48246,8972
201803,8251,48222,9022
201804,8269,48228,9038
201805,8252,48215,9083
201806,8281,48201,9117
201807,8260,48156,9151
201808,8278,48117,9192
201809,8240,48107,9235
201810,8238,48122,9272
201811,8230,48102,9317
201812,8202,48039,9378
201901,8196,47992,9435
201902,8173,47937,9492
201903,8161,47902,9547
201904,8133,47857,9566
201905,8130,47789,9613
201906,8131,47745,9643
201907,8116,47724,9657
201908,8082,47669,9698
201909,8036,47607,9720
201910,8032,47575,9785
201911,8038,47538,9847
201912,8022,47499,9898
202001,8005,47423,9953
202002,7984,47348,9998
202003,7976,47307,10028
202004,7953,47272,10085
202005,7909,47196,10119
202006,7905,47179,10140
202007,7899,47173,10165
202008,7865,47094,10210
202009,7847,47052,10249
202010,7836,47014,10294
202011,7834,46975,10343
202012,7789,46916,10389
202101,7775,46864,10446
202102,7771,46787,10488
202103,7741,46676,10548
202104,7737,46593,10583
202105,7735,46568,10623
202106,7744,46501,10647
202107,7709,46392,10700
202108,7694,46332,10754
202109,7669,46189,10825
202110,7645,46176,10861
202111,7618,46141,10893
202112,7601,46054,10947
202201,7590,45977,10980
202202,7577,45854,11024
202203,7558,45725,11027
202204,7541,45604,11066
202205,7502,45569,11107
202206,7477,45541,11130
202207,7473,45505,11157
202208,7445,45459,11201
