ym,0-14,15-64,65
201404,8393,42010,5741
201405,8376,42026,5759
201406,8375,42078,5757
201407,8354,42082,5755
201408,8342,42100,5781
201409,8349,42088,5809
201410,8339,42137,5833
201411,8330,42169,5863
201412,8321,42148,5895
201501,8298,42160,5930
201502,8295,42164,5961
201503,8233,42127,5999
201504,8232,42161,6030
201505,8201,42157,6058
201506,8186,42172,6070
201507,8176,42241,6088
201508,8169,42245,6105
201509,8143,42244,6147
201510,8118,42259,6190
201511,8107,42308,6210
201512,8071,42310,6246
201601,8046,42330,6278
201602,8041,42331,6317
201603,8015,42379,6358
201604,8039,42413,6385
201605,8031,42472,6405
201606,8033,42461,6443
201607,8007,42491,6485
201608,8009,42470,6518
201609,8012,42529,6565
201610,8003,42534,6626
201611,7989,42544,6661
201612,7974,42534,6699
201701,7955,42491,6737
201702,7970,42487,6758
201703,7975,42470,6793
201704,7984,42475,6817
201705,7951,42469,6846
201706,7937,42491,6857
201707,7940,42469,6872
201708,7950,42491,6896
201709,7937,42412,6945
201710,7942,42373,7004
201711,7936,42361,7042
201712,7917,42322,7083
201801,7897,42284,7118
201802,7917,42300,7149
201803,7904,42255,7181
201804,7914,42248,7201
201805,7892,42243,7224
201806,7887,42247,7249
201807,7864,42189,7278
201808,7837,42179,7311
201809,7808,42136,7350
201810,7758,42114,7395
201811,7757,42144,7429
201812,7725,42106,7493
201901,7700,42031,7548
201902,7674,42037,7593
201903,7667,42016,7625
201904,7660,42023,7642
201905,7638,41965,7671
201906,7602,41955,7704
201907,7598,41930,7731
201908,7598,41881,7761
201909,7578,41815,7799
201910,7550,41790,7847
201911,7526,41722,7892
201912,7490,41678,7917
202001,7481,41628,7966
202002,7446,41518,8009
202003,7422,41466,8039
202004,7399,41423,8060
202005,7377,41410,8087
202006,7367,41398,8096
202007,7320,41373,8113
202008,7291,41346,8160
202009,7251,41263,8210
202010,7228,41277,8254
202011,7220,41218,8304
202012,7193,41263,8321
202101,7158,41232,8345
202102,7118,41246,8363
202103,7115,41175,8382
202104,7082,41101,8431
202105,7080,41065,8458
202106,7051,41066,8481
202107,7062,41098,8509
202108,7061,40994,8555
202109,7016,40933,8592
202110,7001,40895,8638
202111,6980,40853,8680
202112,6957,40798,8703
202201,6924,40727,8740
202202,6901,40651,8783
202203,6858,40552,8802
202204,6821,40467,8818
202205,6819,40433,8847
202206,6805,40426,8865
202207,6771,40441,8881
202208,6740,40463,8897
