ym,0-14,15-64,65
201404,18149,90153,10439
201405,18124,90278,10477
201406,18125,90401,10516
201407,18130,90556,10538
201408,18150,90731,10580
201409,18117,90895,10646
201410,18077,90962,10693
201411,18045,91017,10764
201412,18086,91243,10799
201501,18019,91269,10894
201502,17989,91366,10955
201503,17956,91526,11014
201504,17934,91555,11075
201505,17908,91651,11098
201506,17926,91831,11162
201507,17909,91943,11203
201508,17914,92190,11267
201509,17926,92260,11329
201510,17869,92279,11397
201511,17857,92313,11491
201512,17842,92343,11601
201601,17816,92346,11703
201602,17826,92431,11776
201603,17818,92471,11857
201604,17824,92531,11915
201605,17832,92615,11968
201606,17825,92691,12025
201607,17840,92796,12088
201608,17833,92868,12147
201609,17864,92905,12222
201610,17875,92954,12327
201611,17859,93036,12389
201612,17889,93115,12498
201701,17857,93157,12586
201702,17821,93133,12676
201703,17804,93206,12740
201704,17756,93246,12805
201705,17740,93333,12857
201706,17772,93389,12867
201707,17800,93540,12919
201708,17824,93706,12992
201709,17859,93788,13083
201710,17840,93786,13169
201711,17846,93826,13228
201712,17879,93883,13305
201801,17874,93879,13387
201802,17872,93899,13440
201803,17808,93876,13534
201804,17775,93917,13575
201805,17765,94001,13606
201806,17743,94040,13639
201807,17722,94078,13701
201808,17752,94105,13780
201809,17741,94101,13835
201810,17693,94141,13892
201811,17671,94172,13980
201812,17626,94150,14098
201901,17613,94215,14189
201902,17549,94198,14300
201903,17502,94214,14372
201904,17460,94213,14416
201905,17481,94226,14479
201906,17435,94293,14543
201907,17432,94381,14610
201908,17441,94365,14666
201909,17410,94404,14737
201910,17352,94359,14832
201911,17292,94305,14916
201912,17274,94282,15015
202001,17212,94314,15119
202002,17203,94245,15190
202003,17149,94231,15262
202004,17095,94266,15309
202005,17060,94184,15351
202006,17033,94158,15458
202007,16967,94130,15524
202008,16915,94178,15590
202009,16853,94098,15654
202010,16798,94052,15735
202011,16730,94020,15819
202012,16751,94087,15931
202101,16656,94067,16028
202102,16617,94103,16075
202103,16526,94036,16182
202104,16457,93955,16242
202105,16370,93865,16309
202106,16380,93850,16348
202107,16357,93830,16387
202108,16346,93690,16486
202109,16299,93586,16535
202110,16247,93478,16601
202111,16161,93274,16685
202112,16088,93177,16743
202201,15985,93022,16773
202202,15876,92905,16848
202203,15768,92791,16896
202204,15708,92669,16965
202205,15610,92438,16996
202206,15524,92337,17013
202207,15530,92333,17039
202208,15512,92413,17121
