ym,0-14,15-64,65
201404,1290,7792,1589
201405,1297,7846,1590
201406,1300,7879,1585
201407,1304,7926,1586
201408,1294,7930,1587
201409,1286,7940,1584
201410,1301,7936,1580
201411,1303,7937,1587
201412,1298,7942,1585
201501,1291,7932,1594
201502,1285,7920,1600
201503,1271,7919,1592
201504,1258,7895,1604
201505,1256,7884,1605
201506,1239,7871,1610
201507,1241,7866,1609
201508,1244,7864,1606
201509,1257,7860,1607
201510,1253,7852,1609
201511,1249,7853,1612
201512,1249,7857,1620
201601,1241,7837,1629
201602,1240,7819,1630
201603,1230,7826,1636
201604,1237,7828,1638
201605,1240,7842,1640
201606,1254,7841,1650
201607,1250,7837,1661
201608,1258,7855,1663
201609,1263,7855,1667
201610,1263,7854,1665
201611,1272,7863,1666
201612,1260,7870,1665
201701,1276,7863,1678
201702,1275,7855,1694
201703,1264,7866,1699
201704,1254,7874,1702
201705,1266,7860,1707
201706,1271,7854,1712
201707,1274,7875,1711
201708,1278,7865,1715
201709,1273,7876,1721
201710,1283,7891,1733
201711,1283,7895,1747
201712,1283,7910,1756
201801,1285,7898,1761
201802,1265,7904,1769
201803,1242,7939,1784
201804,1247,7986,1784
201805,1258,8042,1783
201806,1266,8049,1782
201807,1269,8044,1792
201808,1263,8046,1790
201809,1256,8028,1795
201810,1258,8003,1805
201811,1245,7989,1806
201812,1236,7968,1811
201901,1232,7955,1819
201902,1212,7940,1825
201903,1203,7916,1832
201904,1199,7886,1837
201905,1203,7895,1842
201906,1208,7896,1843
201907,1204,7876,1851
201908,1199,7854,1862
201909,1200,7843,1878
201910,1212,7823,1888
201911,1201,7830,1892
201912,1195,7806,1901
202001,1197,7795,1906
202002,1190,7777,1917
202003,1167,7757,1928
202004,1161,7758,1936
202005,1158,7764,1933
202006,1161,7739,1938
202007,1153,7735,1934
202008,1143,7731,1946
202009,1144,7725,1954
202010,1137,7712,1966
202011,1139,7707,1975
202012,1128,7704,1977
202101,1117,7707,1993
202102,1114,7711,2006
202103,1102,7704,2017
202104,1092,7686,2031
202105,1096,7681,2046
202106,1103,7672,2052
202107,1101,7681,2059
202108,1108,7659,2072
202109,1112,7661,2076
202110,1120,7658,2091
202111,1118,7671,2102
202112,1109,7648,2113
202201,1108,7647,2116
202202,1086,7664,2121
202203,1086,7659,2127
202204,1089,7682,2136
202205,1081,7702,2140
202206,1073,7722,2141
202207,1079,7714,2157
202208,1090,7708,2166
