ym,0-14,15-64,65
201404,12032,56849,6709
201405,12012,56844,6736
201406,12005,56901,6749
201407,11969,56989,6753
201408,11937,57040,6791
201409,11962,57072,6807
201410,11987,57109,6849
201411,11947,57179,6890
201412,11956,57273,6935
201501,11937,57263,6969
201502,11916,57269,6993
201503,11864,57253,7034
201504,11856,57260,7053
201505,11816,57313,7054
201506,11816,57353,7076
201507,11798,57391,7079
201508,11806,57464,7114
201509,11796,57492,7157
201510,11788,57559,7186
201511,11747,57590,7226
201512,11739,57659,7268
201601,11720,57658,7318
201602,11678,57673,7337
201603,11684,57676,7353
201604,11643,57669,7384
201605,11643,57650,7411
201606,11641,57647,7453
201607,11688,57677,7472
201608,11664,57683,7496
201609,11666,57693,7527
201610,11704,57817,7614
201611,11707,57788,7655
201612,11729,57814,7693
201701,11715,57862,7722
201702,11649,57847,7765
201703,11618,57772,7824
201704,11572,57742,7849
201705,11598,57791,7878
201706,11610,57783,7896
201707,11618,57816,7912
201708,11665,57824,7937
201709,11679,57878,7965
201710,11690,57922,8005
201711,11689,57991,8049
201712,11696,58047,8075
201801,11679,58052,8125
201802,11664,58033,8148
201803,11648,58030,8205
201804,11628,58046,8233
201805,11631,58047,8256
201806,11593,58012,8286
201807,11597,58026,8300
201808,11553,57992,8340
201809,11551,57958,8385
201810,11545,57957,8420
201811,11515,57958,8468
201812,11495,57978,8525
201901,11455,57964,8556
201902,11405,57893,8604
201903,11364,57871,8638
201904,11336,57857,8676
201905,11335,57849,8691
201906,11298,57866,8722
201907,11296,57912,8743
201908,11258,57889,8762
201909,11245,57844,8812
201910,11229,57852,8854
201911,11217,57860,8886
201912,11217,57883,8927
202001,11188,57877,8959
202002,11198,57912,9015
202003,11184,57892,9059
202004,11168,57901,9087
202005,11130,57878,9128
202006,11114,57875,9156
202007,11096,57812,9180
202008,11064,57771,9214
202009,11013,57714,9261
202010,10984,57700,9314
202011,10951,57670,9371
202012,10929,57727,9439
202101,10901,57721,9488
202102,10877,57711,9538
202103,10833,57723,9592
202104,10814,57710,9635
202105,10771,57663,9664
202106,10744,57647,9688
202107,10715,57603,9721
202108,10702,57558,9796
202109,10699,57422,9861
202110,10665,57412,9896
202111,10652,57396,9938
202112,10641,57346,9989
202201,10580,57319,10033
202202,10512,57186,10107
202203,10495,57139,10114
202204,10450,56985,10141
202205,10441,57004,10162
202206,10406,56970,10188
202207,10393,57030,10188
202208,10398,57093,10229
