ym,0-14,15-64,65
201404,3898,13252,2673
201405,3884,13193,2688
201406,3842,13165,2694
201407,3824,13124,2694
201408,3756,13024,2692
201409,3711,12993,2703
201410,3660,12990,2726
201411,3652,12994,2741
201412,3631,12946,2746
201501,3634,12942,2762
201502,3609,12923,2781
201503,3601,12919,2782
201504,3573,12921,2792
201505,3553,12880,2807
201506,3563,12861,2807
201507,3573,12815,2822
201508,3524,12797,2837
201509,3509,12737,2857
201510,3504,12755,2867
201511,3454,12698,2881
201512,3451,12680,2889
201601,3448,12661,2911
201602,3450,12654,2924
201603,3443,12618,2933
201604,3417,12583,2945
201605,3413,12556,2949
201606,3400,12559,2953
201607,3372,12518,2973
201608,3352,12485,2976
201609,3321,12451,2992
201610,3347,12429,3017
201611,3330,12392,3026
201612,3314,12362,3032
201701,3333,12370,3046
201702,3342,12338,3070
201703,3360,12293,3086
201704,3372,12284,3085
201705,3346,12229,3093
201706,3343,12204,3098
201707,3321,12136,3113
201708,3287,12066,3118
201709,3273,12054,3134
201710,3250,12060,3162
201711,3229,12056,3179
201712,3218,12060,3172
201801,3218,12066,3186
201802,3228,12055,3193
201803,3265,12088,3205
201804,3263,12086,3219
201805,3243,12073,3228
201806,3230,12104,3228
201807,3222,12050,3254
201808,3249,12029,3260
201809,3242,12013,3277
201810,3251,12006,3300
201811,3244,11980,3309
201812,3250,11940,3324
201901,3237,11907,3336
201902,3222,11902,3349
201903,3260,11895,3354
201904,3303,11892,3361
201905,3286,11873,3366
201906,3283,11852,3370
201907,3291,11827,3382
201908,3257,11757,3391
201909,3220,11718,3396
201910,3229,11739,3415
201911,3220,11718,3424
201912,3233,11721,3436
202001,3243,11695,3457
202002,3243,11649,3450
202003,3245,11627,3466
202004,3240,11620,3486
202005,3243,11601,3498
202006,3235,11568,3504
202007,3253,11544,3501
202008,3269,11496,3511
202009,3239,11448,3520
202010,3232,11413,3528
202011,3212,11414,3536
202012,3223,11404,3541
202101,3223,11360,3560
202102,3228,11332,3571
202103,3269,11291,3584
202104,3250,11215,3584
202105,3242,11183,3579
202106,3238,11189,3587
202107,3219,11121,3590
202108,3186,11053,3606
202109,3139,11008,3614
202110,3120,10983,3625
202111,3129,10949,3644
202112,3141,10909,3639
202201,3145,10856,3627
202202,3096,10808,3648
202203,3085,10740,3641
202204,3089,10718,3645
202205,3084,10721,3652
202206,3075,10729,3655
202207,3061,10710,3663
202208,3058,10703,3666
