ym,0-14,15-64,65
201404,3456,17758,4054
201405,3441,17746,4059
201406,3423,17754,4061
201407,3433,17745,4066
201408,3433,17717,4074
201409,3446,17708,4093
201410,3441,17709,4101
201411,3439,17705,4113
201412,3429,17692,4121
201501,3396,17713,4134
201502,3385,17699,4152
201503,3380,17684,4165
201504,3361,17655,4179
201505,3345,17617,4183
201506,3352,17613,4188
201507,3325,17602,4194
201508,3325,17614,4207
201509,3288,17601,4218
201510,3278,17604,4227
201511,3247,17601,4233
201512,3238,17602,4246
201601,3220,17596,4261
201602,3206,17581,4267
201603,3194,17574,4264
201604,3191,17571,4274
201605,3185,17543,4289
201606,3177,17525,4297
201607,3154,17493,4311
201608,3154,17509,4316
201609,3135,17489,4326
201610,3115,17496,4348
201611,3104,17488,4358
201612,3090,17475,4382
201701,3088,17425,4405
201702,3073,17415,4399
201703,3081,17399,4400
201704,3064,17367,4419
201705,3039,17351,4434
201706,3028,17347,4447
201707,3012,17359,4460
201708,2999,17357,4476
201709,2986,17339,4481
201710,2978,17313,4493
201711,2962,17315,4500
201712,2964,17286,4504
201801,2939,17264,4520
201802,2945,17245,4528
201803,2922,17243,4530
201804,2916,17212,4529
201805,2901,17203,4540
201806,2891,17178,4550
201807,2875,17188,4545
201808,2861,17194,4555
201809,2848,17180,4571
201810,2828,17182,4595
201811,2819,17159,4619
201812,2803,17140,4633
201901,2789,17140,4639
201902,2758,17144,4635
201903,2731,17121,4659
201904,2724,17109,4658
201905,2718,17063,4668
201906,2698,17057,4669
201907,2683,17048,4666
201908,2656,17020,4677
201909,2642,17005,4679
201910,2626,17001,4691
201911,2619,16985,4706
201912,2598,16980,4711
202001,2595,16959,4733
202002,2596,16952,4747
202003,2587,16925,4747
202004,2582,16906,4747
202005,2566,16871,4771
202006,2565,16858,4772
202007,2555,16836,4770
202008,2546,16840,4771
202009,2534,16822,4784
202010,2517,16794,4797
202011,2500,16776,4802
202012,2494,16758,4812
202101,2468,16737,4828
202102,2454,16712,4837
202103,2439,16695,4838
202104,2433,16664,4843
202105,2428,16639,4861
202106,2422,16622,4866
202107,2395,16583,4881
202108,2387,16555,4887
202109,2368,16511,4907
202110,2339,16468,4906
202111,2330,16434,4913
202112,2315,16402,4933
202201,2309,16352,4940
202202,2292,16311,4951
202203,2276,16266,4950
202204,2262,16224,4970
202205,2246,16205,4984
202206,2239,16189,4975
202207,2238,16179,4963
202208,2225,16140,4963
