ym,0-14,15-64,65
201404,9295,41876,4974
201405,9265,41913,4977
201406,9287,41979,4994
201407,9280,42025,5006
201408,9274,42064,5020
201409,9297,42116,5036
201410,9292,42135,5057
201411,9286,42156,5085
201412,9309,42220,5114
201501,9282,42245,5139
201502,9257,42267,5158
201503,9258,42291,5184
201504,9262,42323,5223
201505,9241,42357,5231
201506,9247,42401,5258
201507,9222,42484,5277
201508,9207,42488,5284
201509,9197,42450,5323
201510,9177,42474,5343
201511,9173,42503,5383
201512,9187,42504,5417
201601,9161,42538,5460
201602,9155,42539,5494
201603,9152,42560,5523
201604,9154,42549,5563
201605,9141,42560,5594
201606,9160,42585,5616
201607,9148,42663,5628
201608,9157,42658,5654
201609,9145,42648,5699
201610,9139,42647,5751
201611,9134,42655,5782
201612,9152,42678,5815
201701,9119,42694,5855
201702,9145,42685,5882
201703,9144,42711,5896
201704,9120,42698,5939
201705,9089,42703,5974
201706,9089,42737,5983
201707,9073,42752,6012
201708,9054,42755,6029
201709,9072,42746,6062
201710,9047,42782,6107
201711,9049,42753,6160
201712,9045,42748,6200
201801,9080,42745,6225
201802,9079,42725,6258
201803,9075,42703,6304
201804,9056,42703,6325
201805,9047,42714,6358
201806,9044,42718,6383
201807,9023,42736,6406
201808,9000,42756,6443
201809,8971,42739,6480
201810,8945,42716,6528
201811,8946,42662,6558
201812,8943,42681,6594
201901,8947,42749,6635
201902,8947,42809,6674
201903,8964,42821,6716
201904,8973,42873,6730
201905,8978,42903,6762
201906,8997,42904,6775
201907,9009,42934,6790
201908,8996,42967,6829
201909,8970,43032,6858
201910,8959,43031,6917
201911,8944,42995,6965
201912,8921,42980,7020
202001,8895,42932,7075
202002,8911,42918,7128
202003,8898,42918,7140
202004,8922,42911,7177
202005,8938,42945,7217
202006,8959,42948,7247
202007,8947,42940,7251
202008,8940,42920,7298
202009,8936,42888,7351
202010,8920,42888,7391
202011,8908,42923,7422
202012,8915,42895,7463
202101,8893,42895,7506
202102,8887,42886,7539
202103,8890,42918,7563
202104,8888,42953,7591
202105,8859,42936,7655
202106,8843,42923,7681
202107,8833,42937,7717
202108,8806,42910,7759
202109,8783,42890,7792
202110,8771,42918,7824
202111,8731,42884,7869
202112,8715,42875,7927
202201,8682,42856,7958
202202,8688,42808,8022
202203,8666,42771,8041
202204,8663,42701,8078
202205,8644,42729,8103
202206,8636,42722,8126
202207,8612,42744,8153
202208,8620,42777,8194
