ym,0-14,15-64,65
201404,9792,55887,8943
201405,9776,55894,8969
201406,9780,55916,8956
201407,9775,55909,8974
201408,9811,55907,8995
201409,9795,55933,9017
201410,9799,55950,9050
201411,9804,55949,9096
201412,9841,55952,9129
201501,9811,55954,9179
201502,9802,55974,9226
201503,9805,55974,9259
201504,9768,55969,9290
201505,9741,56028,9302
201506,9719,56007,9318
201507,9715,55960,9321
201508,9703,55973,9364
201509,9708,55980,9396
201510,9673,55974,9457
201511,9659,56003,9520
201512,9607,56015,9560
201601,9567,56005,9599
201602,9541,56006,9643
201603,9537,55954,9659
201604,9522,55938,9689
201605,9512,55926,9733
201606,9536,55923,9750
201607,9496,55926,9789
201608,9486,55910,9812
201609,9498,55938,9852
201610,9505,55930,9902
201611,9486,55922,9949
201612,9477,55916,10003
201701,9459,55899,10063
201702,9466,55824,10104
201703,9507,55842,10115
201704,9540,55850,10153
201705,9535,55847,10200
201706,9506,55912,10217
201707,9533,55927,10258
201708,9544,55939,10286
201709,9517,55899,10332
201710,9483,55880,10376
201711,9494,55863,10429
201712,9474,55852,10485
201801,9436,55852,10547
201802,9453,55885,10578
201803,9456,55871,10640
201804,9481,55824,10673
201805,9455,55831,10724
201806,9464,55840,10763
201807,9438,55823,10799
201808,9412,55794,10858
201809,9430,55734,10917
201810,9378,55719,10973
201811,9364,55699,11025
201812,9383,55689,11103
201901,9380,55659,11159
201902,9384,55623,11237
201903,9363,55587,11304
201904,9335,55525,11350
201905,9314,55445,11385
201906,9293,55372,11448
201907,9266,55315,11482
201908,9235,55305,11528
201909,9221,55226,11578
201910,9174,55220,11615
201911,9134,55124,11670
201912,9134,55061,11748
202001,9076,55016,11808
202002,9073,55019,11852
202003,9069,54948,11895
202004,9044,54899,11946
202005,9019,54887,11972
202006,9004,54825,12015
202007,9003,54806,12034
202008,8947,54734,12082
202009,8932,54695,12121
202010,8922,54648,12199
202011,8947,54646,12266
202012,8932,54648,12333
202101,8869,54578,12404
202102,8837,54485,12459
202103,8775,54394,12508
202104,8774,54320,12552
202105,8741,54216,12581
202106,8720,54203,12583
202107,8710,54121,12637
202108,8703,54082,12715
202109,8676,54145,12771
202110,8696,54105,12824
202111,8687,54063,12837
202112,8686,54028,12874
202201,8696,53907,12911
202202,8706,53788,12963
202203,8694,53651,12984
202204,8678,53469,13002
202205,8681,53474,13041
202206,8664,53425,13061
202207,8654,53423,13079
202208,8623,53462,13121
