ym,0-14,15-64,65
201404,13199,62759,10086
201405,13205,62757,10075
201406,13158,62748,10076
201407,13125,62738,10081
201408,13098,62735,10136
201409,13052,62677,10179
201410,13025,62696,10215
201411,13001,62732,10244
201412,12993,62689,10275
201501,12958,62688,10323
201502,12922,62696,10355
201503,12873,62683,10378
201504,12851,62687,10422
201505,12798,62723,10455
201506,12756,62740,10475
201507,12740,62786,10468
201508,12729,62839,10504
201509,12696,62826,10571
201510,12676,62831,10634
201511,12624,62847,10671
201512,12578,62852,10716
201601,12541,62829,10761
201602,12542,62757,10817
201603,12511,62782,10849
201604,12522,62799,10885
201605,12541,62776,10926
201606,12510,62748,10958
201607,12478,62781,10985
201608,12468,62775,11023
201609,12456,62727,11073
201610,12445,62686,11134
201611,12412,62697,11185
201612,12409,62692,11249
201701,12395,62667,11331
201702,12383,62639,11386
201703,12392,62575,11442
201704,12368,62575,11484
201705,12350,62570,11520
201706,12313,62583,11544
201707,12278,62565,11574
201708,12271,62565,11608
201709,12219,62527,11649
201710,12180,62513,11696
201711,12177,62500,11748
201712,12115,62513,11792
201801,12128,62490,11863
201802,12111,62493,11918
201803,12097,62462,11947
201804,12099,62475,11967
201805,12093,62453,11998
201806,12062,62448,12034
201807,12072,62441,12066
201808,12040,62382,12136
201809,12044,62353,12212
201810,12039,62368,12252
201811,12028,62418,12317
201812,12034,62432,12396
201901,12006,62447,12471
201902,12007,62437,12537
201903,11991,62454,12600
201904,11995,62464,12628
201905,11985,62456,12664
201906,11971,62482,12705
201907,11971,62568,12739
201908,11973,62632,12797
201909,11953,62673,12843
201910,11924,62651,12920
201911,11876,62635,12991
201912,11882,62632,13073
202001,11839,62601,13135
202002,11807,62556,13195
202003,11791,62608,13235
202004,11799,62659,13261
202005,11803,62638,13300
202006,11776,62613,13344
202007,11761,62648,13359
202008,11776,62611,13406
202009,11742,62601,13467
202010,11735,62591,13537
202011,11725,62637,13600
202012,11676,62694,13639
202101,11655,62738,13712
202102,11642,62726,13794
202103,11612,62717,13819
202104,11608,62687,13868
202105,11594,62676,13917
202106,11611,62705,13931
202107,11584,62690,13953
202108,11593,62741,14028
202109,11561,62738,14099
202110,11533,62707,14121
202111,11535,62738,14171
202112,11478,62669,14219
202201,11473,62707,14256
202202,11447,62693,14335
202203,11434,62639,14340
202204,11402,62544,14377
202205,11393,62565,14396
202206,11418,62639,14400
202207,11411,62791,14412
202208,11409,62885,14429
