ym,0-14,15-64,65
201404,9442,48791,6639
201405,9435,48789,6652
201406,9387,48843,6650
201407,9368,48889,6661
201408,9330,48852,6686
201409,9309,48846,6715
201410,9305,48808,6741
201411,9308,48865,6741
201412,9330,48865,6761
201501,9284,48855,6802
201502,9274,48885,6816
201503,9249,48869,6852
201504,9224,48899,6865
201505,9215,48910,6873
201506,9212,48909,6874
201507,9217,48950,6876
201508,9233,48975,6908
201509,9226,48993,6939
201510,9210,48999,6981
201511,9175,49003,7014
201512,9144,48986,7048
201601,9129,48966,7115
201602,9132,48978,7137
201603,9121,48954,7156
201604,9096,48894,7190
201605,9111,48940,7229
201606,9078,48927,7259
201607,9091,48991,7274
201608,9113,49056,7299
201609,9106,49038,7333
201610,9102,49010,7373
201611,9096,48980,7424
201612,9075,48969,7452
201701,9045,48956,7507
201702,9036,48938,7553
201703,9069,48940,7590
201704,9046,48926,7610
201705,9039,48918,7648
201706,9010,48901,7676
201707,8997,48850,7705
201708,8945,48801,7739
201709,8939,48800,7779
201710,8936,48810,7821
201711,8908,48787,7850
201712,8902,48739,7912
201801,8890,48689,7949
201802,8907,48680,7983
201803,8893,48699,8021
201804,8907,48701,8052
201805,8895,48658,8076
201806,8880,48665,8104
201807,8846,48633,8134
201808,8842,48608,8177
201809,8812,48590,8221
201810,8812,48592,8288
201811,8783,48564,8348
201812,8773,48531,8407
201901,8772,48493,8440
201902,8761,48450,8495
201903,8722,48409,8538
201904,8725,48423,8548
201905,8707,48389,8576
201906,8701,48400,8608
201907,8690,48394,8633
201908,8649,48346,8686
201909,8600,48327,8708
201910,8613,48286,8744
201911,8608,48285,8779
201912,8592,48242,8845
202001,8594,48201,8904
202002,8599,48157,8957
202003,8571,48098,9001
202004,8575,48039,9032
202005,8522,47993,9071
202006,8517,47976,9105
202007,8471,47997,9124
202008,8458,47955,9163
202009,8428,47898,9221
202010,8416,47839,9295
202011,8422,47782,9350
202012,8396,47724,9409
202101,8342,47643,9459
202102,8341,47593,9472
202103,8329,47500,9517
202104,8302,47435,9551
202105,8265,47382,9576
202106,8236,47354,9616
202107,8200,47295,9648
202108,8185,47162,9719
202109,8137,47088,9778
202110,8131,47045,9813
202111,8108,46964,9861
202112,8060,46878,9903
202201,8059,46802,9956
202202,8021,46680,10013
202203,8009,46588,10022
202204,7959,46456,10040
202205,7959,46403,10080
202206,7970,46370,10094
202207,7926,46369,10115
202208,7914,46329,10145
