ym,0-14,15-64,65
201404,2475,14681,3079
201405,2480,14716,3082
201406,2468,14749,3084
201407,2462,14766,3082
201408,2442,14785,3087
201409,2436,14778,3088
201410,2424,14776,3100
201411,2421,14766,3109
201412,2418,14768,3115
201501,2409,14769,3136
201502,2393,14773,3133
201503,2396,14763,3138
201504,2384,14753,3140
201505,2390,14753,3143
201506,2382,14762,3150
201507,2371,14779,3151
201508,2356,14772,3163
201509,2347,14761,3172
201510,2338,14781,3184
201511,2314,14768,3187
201512,2316,14771,3197
201601,2312,14741,3203
201602,2313,14735,3216
201603,2299,14723,3223
201604,2278,14718,3220
201605,2263,14696,3218
201606,2233,14704,3226
201607,2235,14720,3226
201608,2241,14730,3227
201609,2226,14728,3226
201610,2220,14711,3235
201611,2214,14705,3248
201612,2214,14683,3268
201701,2206,14671,3281
201702,2184,14632,3299
201703,2158,14602,3308
201704,2155,14588,3310
201705,2159,14597,3304
201706,2143,14597,3307
201707,2138,14575,3318
201708,2146,14592,3323
201709,2134,14590,3335
201710,2131,14580,3356
201711,2125,14584,3367
201712,2106,14582,3373
201801,2105,14581,3379
201802,2108,14581,3391
201803,2100,14580,3413
201804,2082,14575,3415
201805,2089,14576,3423
201806,2079,14557,3436
201807,2057,14560,3444
201808,2035,14547,3451
201809,2033,14564,3457
201810,2036,14548,3459
201811,2012,14562,3456
201812,2001,14562,3462
201901,1989,14546,3460
201902,1979,14551,3462
201903,1971,14533,3472
201904,1967,14532,3476
201905,1966,14526,3496
201906,1948,14510,3489
201907,1934,14520,3494
201908,1936,14515,3496
201909,1907,14519,3507
201910,1905,14497,3524
201911,1894,14495,3546
201912,1890,14492,3552
202001,1888,14481,3557
202002,1883,14456,3571
202003,1865,14481,3580
202004,1865,14489,3582
202005,1864,14475,3578
202006,1864,14488,3577
202007,1850,14491,3589
202008,1835,14500,3590
202009,1821,14502,3580
202010,1819,14487,3588
202011,1809,14479,3597
202012,1795,14465,3612
202101,1779,14442,3639
202102,1774,14438,3649
202103,1788,14436,3656
202104,1792,14420,3661
202105,1781,14419,3671
202106,1791,14413,3668
202107,1795,14414,3679
202108,1798,14435,3679
202109,1788,14466,3700
202110,1777,14462,3705
202111,1778,14439,3712
202112,1780,14434,3722
202201,1790,14395,3736
202202,1785,14391,3752
202203,1780,14373,3745
202204,1773,14348,3752
202205,1763,14344,3757
202206,1772,14362,3755
202207,1782,14412,3750
202208,1794,14467,3760
