ym,0-14,15-64,65
201404,1569,10669,1992
201405,1578,10710,1990
201406,1566,10740,1993
201407,1564,10775,2000
201408,1558,10798,2005
201409,1560,10805,2012
201410,1545,10819,2017
201411,1546,10820,2022
201412,1534,10805,2026
201501,1508,10804,2025
201502,1496,10787,2031
201503,1487,10793,2033
201504,1472,10767,2045
201505,1465,10794,2046
201506,1460,10811,2037
201507,1457,10845,2033
201508,1442,10859,2036
201509,1432,10862,2041
201510,1415,10874,2034
201511,1420,10879,2042
201512,1406,10875,2044
201601,1399,10891,2035
201602,1376,10879,2041
201603,1366,10876,2039
201604,1368,10870,2043
201605,1367,10873,2048
201606,1368,10875,2051
201607,1361,10919,2046
201608,1350,10929,2057
201609,1339,10921,2062
201610,1358,10932,2063
201611,1362,10941,2064
201612,1367,10940,2071
201701,1347,10946,2078
201702,1326,10961,2086
201703,1321,10976,2097
201704,1334,10992,2092
201705,1350,11003,2095
201706,1345,11013,2097
201707,1334,11037,2096
201708,1336,11060,2093
201709,1332,11085,2101
201710,1337,11113,2111
201711,1320,11109,2121
201712,1325,11103,2122
201801,1316,11104,2128
201802,1317,11105,2138
201803,1313,11139,2139
201804,1307,11161,2150
201805,1306,11192,2152
201806,1307,11209,2162
201807,1301,11235,2175
201808,1298,11252,2178
201809,1274,11262,2178
201810,1253,11244,2184
201811,1254,11224,2191
201812,1240,11214,2193
201901,1233,11212,2200
201902,1226,11179,2216
201903,1205,11151,2220
201904,1203,11136,2231
201905,1205,11142,2229
201906,1192,11138,2230
201907,1197,11148,2240
201908,1184,11156,2239
201909,1194,11163,2240
201910,1190,11150,2242
201911,1201,11132,2258
201912,1207,11153,2266
202001,1211,11134,2270
202002,1206,11142,2283
202003,1209,11114,2284
202004,1213,11109,2293
202005,1211,11104,2299
202006,1201,11094,2295
202007,1204,11103,2294
202008,1206,11117,2297
202009,1204,11117,2309
202010,1201,11109,2319
202011,1206,11099,2329
202012,1201,11075,2343
202101,1198,11047,2366
202102,1188,11032,2367
202103,1179,11035,2370
202104,1176,11013,2385
202105,1178,10993,2401
202106,1175,10975,2405
202107,1186,10972,2412
202108,1190,10960,2419
202109,1185,10930,2421
202110,1176,10928,2426
202111,1167,10920,2440
202112,1156,10896,2452
202201,1142,10851,2452
202202,1134,10833,2452
202203,1121,10784,2447
202204,1107,10753,2449
202205,1113,10758,2463
202206,1107,10746,2472
202207,1116,10773,2470
202208,1123,10773,2463
