ym,0-14,15-64,65
201404,1590,9575,2762
201405,1591,9590,2754
201406,1574,9575,2754
201407,1569,9582,2747
201408,1566,9578,2742
201409,1553,9562,2744
201410,1554,9562,2742
201411,1537,9574,2748
201412,1530,9532,2748
201501,1508,9494,2739
201502,1506,9490,2743
201503,1493,9459,2739
201504,1487,9438,2744
201505,1487,9407,2757
201506,1476,9393,2760
201507,1465,9390,2752
201508,1456,9378,2748
201509,1453,9380,2751
201510,1442,9380,2747
201511,1440,9348,2750
201512,1424,9337,2754
201601,1424,9317,2760
201602,1415,9295,2766
201603,1414,9292,2760
201604,1412,9277,2763
201605,1413,9262,2758
201606,1411,9258,2756
201607,1396,9243,2756
201608,1385,9219,2762
201609,1382,9204,2771
201610,1382,9185,2773
201611,1366,9183,2776
201612,1350,9182,2766
201701,1332,9175,2775
201702,1333,9174,2768
201703,1329,9175,2777
201704,1313,9153,2783
201705,1307,9126,2790
201706,1301,9105,2789
201707,1285,9097,2789
201708,1265,9069,2798
201709,1263,9051,2796
201710,1260,9046,2791
201711,1267,9042,2792
201712,1248,9023,2793
201801,1239,9002,2788
201802,1251,8964,2793
201803,1256,8958,2790
201804,1257,8950,2793
201805,1258,8949,2794
201806,1248,8963,2799
201807,1245,8992,2801
201808,1237,8991,2807
201809,1227,8993,2807
201810,1231,8969,2813
201811,1222,8948,2803
201812,1213,8919,2810
201901,1212,8897,2812
201902,1205,8873,2826
201903,1216,8878,2828
201904,1210,8838,2827
201905,1212,8819,2823
201906,1218,8817,2820
201907,1211,8799,2821
201908,1204,8784,2831
201909,1198,8783,2830
201910,1200,8779,2831
201911,1196,8761,2844
201912,1191,8747,2851
202001,1177,8734,2860
202002,1171,8709,2855
202003,1158,8692,2849
202004,1160,8683,2851
202005,1133,8678,2856
202006,1131,8661,2858
202007,1129,8661,2856
202008,1119,8639,2860
202009,1110,8612,2855
202010,1111,8610,2862
202011,1105,8584,2871
202012,1104,8568,2875
202101,1100,8543,2883
202102,1099,8521,2879
202103,1094,8514,2886
202104,1094,8489,2891
202105,1099,8476,2883
202106,1102,8455,2888
202107,1095,8429,2884
202108,1077,8408,2886
202109,1081,8361,2892
202110,1084,8369,2903
202111,1086,8351,2915
202112,1085,8337,2921
202201,1082,8317,2916
202202,1060,8291,2926
202203,1046,8270,2924
202204,1037,8264,2922
202205,1026,8262,2933
202206,1029,8258,2933
202207,1026,8286,2928
202208,1030,8310,2929
