ym,0-14,15-64,65
201404,703,3558,434
201405,701,3601,434
201406,686,3617,431
201407,686,3633,434
201408,687,3624,438
201409,685,3622,436
201410,692,3612,437
201411,695,3611,442
201412,700,3589,440
201501,696,3579,437
201502,700,3571,437
201503,682,3547,438
201504,677,3527,433
201505,666,3516,435
201506,664,3513,436
201507,672,3502,440
201508,673,3504,438
201509,680,3503,436
201510,683,3500,437
201511,688,3495,438
201512,699,3480,436
201601,694,3477,441
201602,689,3455,448
201603,679,3457,446
201604,668,3455,447
201605,653,3450,447
201606,658,3443,451
201607,660,3440,451
201608,663,3439,453
201609,664,3445,449
201610,676,3447,450
201611,676,3439,456
201612,669,3434,459
201701,671,3430,462
201702,670,3431,464
201703,667,3433,469
201704,661,3423,471
201705,659,3407,473
201706,660,3396,477
201707,661,3402,481
201708,665,3395,485
201709,671,3394,492
201710,667,3401,493
201711,666,3404,492
201712,659,3406,494
201801,651,3431,497
201802,648,3439,499
201803,631,3477,499
201804,639,3532,507
201805,638,3627,508
201806,633,3635,511
201807,636,3648,514
201808,640,3647,515
201809,654,3649,516
201810,649,3633,520
201811,649,3626,522
201812,644,3606,524
201901,638,3598,525
201902,624,3576,527
201903,620,3569,528
201904,620,3561,529
201905,610,3526,534
201906,605,3508,536
201907,603,3489,537
201908,610,3461,541
201909,599,3465,544
201910,605,3453,544
201911,605,3446,549
201912,597,3445,551
202001,589,3431,552
202002,586,3418,548
202003,584,3414,554
202004,578,3402,556
202005,559,3383,561
202006,563,3365,565
202007,559,3359,565
202008,560,3343,573
202009,572,3337,574
202010,580,3330,578
202011,584,3323,582
202012,584,3315,588
202101,590,3304,595
202102,587,3294,595
202103,580,3288,593
202104,566,3283,602
202105,567,3284,604
202106,561,3278,609
202107,560,3258,613
202108,565,3259,615
202109,565,3261,619
202110,572,3255,626
202111,572,3266,624
202112,576,3276,621
202201,571,3272,629
202202,561,3279,630
202203,551,3308,632
202204,546,3342,639
202205,545,3362,642
202206,545,3368,641
202207,548,3378,645
202208,549,3367,648
