ym,0-14,15-64,65
201404,16022,68770,11293
201405,15994,68733,11286
201406,15949,68733,11322
201407,15912,68731,11316
201408,15846,68791,11345
201409,15821,68791,11377
201410,15761,68796,11424
201411,15723,68799,11465
201412,15686,68894,11479
201501,15605,68916,11525
201502,15540,68969,11545
201503,15506,68980,11578
201504,15439,68967,11626
201505,15397,69024,11650
201506,15362,69031,11647
201507,15291,69075,11661
201508,15241,69121,11683
201509,15134,69177,11712
201510,15079,69251,11748
201511,15038,69418,11769
201512,14988,69502,11821
201601,14964,69645,11888
201602,14965,69732,11903
201603,14961,69761,11908
201604,14919,69835,11942
201605,14925,69945,11960
201606,14875,69941,11996
201607,14852,69948,12031
201608,14798,69968,12049
201609,14730,70007,12094
201610,14653,69997,12131
201611,14615,69971,12170
201612,14584,70031,12202
201701,14548,70021,12262
201702,14531,70061,12309
201703,14517,70014,12346
201704,14496,70048,12384
201705,14431,70045,12402
201706,14383,70085,12431
201707,14347,70152,12441
201708,14325,70221,12474
201709,14287,70278,12490
201710,14224,70265,12506
201711,14156,70237,12536
201712,14136,70207,12575
201801,14114,70212,12614
201802,14056,70143,12644
201803,14066,70011,12652
201804,14048,69905,12674
201805,14009,69768,12700
201806,13974,69750,12734
201807,13947,69745,12745
201808,13910,69775,12761
201809,13855,69732,12797
201810,13786,69753,12819
201811,13776,69774,12850
201812,13775,69683,12922
201901,13757,69654,12968
201902,13753,69635,13016
201903,13726,69589,13059
201904,13719,69618,13058
201905,13740,69615,13091
201906,13700,69522,13147
201907,13786,69839,13169
201908,13784,70034,13218
201909,13791,70113,13253
201910,13741,70097,13293
201911,13723,70017,13364
201912,13723,69997,13407
202001,13716,69968,13456
202002,13735,69949,13519
202003,13743,69903,13572
202004,13757,69864,13599
202005,13731,69818,13647
202006,13716,69793,13684
202007,13721,69805,13696
202008,13691,69846,13751
202009,13597,69807,13795
202010,13543,69756,13868
202011,13500,69737,13904
202012,13467,69657,13976
202101,13431,69560,14022
202102,13422,69488,14082
202103,13389,69376,14133
202104,13384,69354,14173
202105,13371,69307,14220
202106,13338,69305,14251
202107,13296,69278,14276
202108,13259,69307,14305
202109,13198,69234,14335
202110,13120,69231,14354
202111,13058,69174,14397
202112,13032,69119,14439
202201,13046,69032,14497
202202,13075,68932,14558
202203,13049,68814,14569
202204,13044,68740,14586
202205,13019,68612,14604
202206,13021,68553,14635
202207,13005,68583,14624
202208,12973,68664,14640
