ym,0-14,15-64,65
201404,25678,116306,14079
201405,25630,116457,14097
201406,25600,116594,14138
201407,25562,116736,14166
201408,25482,116880,14243
201409,25458,117049,14311
201410,25450,117149,14361
201411,25409,117241,14422
