ym,0-14,15-64,65
201404,2690,18135,5481
201405,2674,18194,5472
201406,2662,18230,5441
201407,2658,18274,5425
201408,2655,18252,5438
201409,2672,18226,5448
201410,2673,18221,5443
201411,2681,18208,5456
201412,2649,18138,5448
201501,2635,18083,5466
201502,2629,18056,5458
201503,2572,17975,5482
201504,2524,17920,5502
201505,2497,17916,5488
201506,2489,17889,5473
201507,2484,17886,5473
201508,2464,17892,5471
201509,2462,17858,5493
201510,2460,17835,5501
201511,2439,17825,5519
201512,2430,17786,5535
201601,2420,17750,5546
201602,2393,17718,5558
201603,2378,17680,5550
201604,2358,17661,5548
201605,2348,17640,5541
201606,2334,17631,5533
201607,2343,17601,5538
201608,2334,17568,5551
201609,2331,17506,5575
201610,2311,17482,5575
201611,2311,17445,5582
201612,2297,17423,5587
201701,2269,17386,5592
201702,2247,17370,5602
201703,2222,17346,5594
201704,2198,17339,5588
201705,2200,17315,5593
201706,2183,17319,5583
201707,2180,17324,5583
201708,2196,17298,5591
201709,2191,17249,5600
201710,2190,17214,5614
201711,2184,17184,5620
201712,2175,17166,5628
201801,2155,17141,5618
201802,2132,17120,5625
201803,2096,17118,5627
201804,2082,17126,5617
201805,2073,17128,5603
201806,2067,17121,5605
201807,2047,17110,5598
201808,2024,17097,5594
201809,2017,17060,5596
201810,2006,17062,5590
201811,1991,17040,5589
201812,1979,17009,5592
201901,1946,16979,5604
201902,1921,16946,5601
201903,1904,16926,5589
201904,1876,16914,5576
201905,1857,16887,5579
201906,1852,16877,5585
201907,1841,16849,5590
201908,1839,16807,5583
201909,1863,16776,5582
201910,1881,16777,5576
201911,1869,16771,5594
201912,1848,16726,5620
202001,1831,16686,5637
202002,1814,16672,5631
202003,1777,16648,5632
202004,1759,16599,5647
202005,1740,16595,5638
202006,1739,16572,5626
202007,1728,16575,5622
202008,1722,16534,5621
202009,1720,16485,5631
202010,1725,16446,5646
202011,1715,16423,5655
202012,1692,16421,5653
202101,1670,16404,5651
202102,1653,16378,5651
202103,1651,16343,5665
202104,1642,16316,5667
202105,1641,16296,5684
202106,1642,16280,5678
202107,1645,16272,5677
202108,1636,16253,5685
202109,1645,16194,5701
202110,1646,16180,5692
202111,1655,16163,5686
202112,1634,16142,5688
202201,1623,16132,5679
202202,1598,16135,5690
202203,1589,16147,5680
202204,1565,16107,5685
202205,1556,16098,5673
202206,1546,16108,5668
202207,1546,16109,5674
202208,1538,16113,5677
