ym,0-14,15-64,65
201404,6667,29878,6967
201405,6628,29842,6957
201406,6632,29846,6956
201407,6584,29834,6950
201408,6544,29821,6957
201409,6459,29810,6987
201410,6422,29814,6997
201411,6396,29811,7011
201412,6393,29827,7030
201501,6374,29795,7071
201502,6334,29812,7074
201503,6341,29806,7086
201504,6358,29802,7073
201505,6327,29810,7055
201506,6301,29833,7041
201507,6264,29794,7031
201508,6210,29781,7035
201509,6166,29801,7055
201510,6105,29825,7049
201511,6071,29843,7058
201512,6034,29844,7078
201601,6015,29800,7113
201602,6016,29773,7129
201603,6028,29759,7120
201604,6019,29743,7108
201605,5995,29748,7126
201606,5944,29739,7128
201607,5915,29729,7143
201608,5861,29723,7154
201609,5815,29688,7185
201610,5778,29681,7207
201611,5738,29642,7239
201612,5723,29626,7236
201701,5721,29614,7262
201702,5720,29614,7274
201703,5736,29582,7276
201704,5725,29579,7283
201705,5707,29565,7287
201706,5693,29569,7297
201707,5661,29560,7300
201708,5621,29546,7315
201709,5586,29529,7334
201710,5550,29538,7348
201711,5501,29536,7369
201712,5479,29501,7402
201801,5449,29463,7444
201802,5424,29442,7467
201803,5442,29397,7479
201804,5411,29384,7486
201805,5391,29374,7490
201806,5397,29365,7490
201807,5371,29307,7498
201808,5335,29295,7517
201809,5284,29294,7557
201810,5262,29294,7587
201811,5239,29275,7609
201812,5228,29255,7629
201901,5234,29211,7656
201902,5244,29168,7688
201903,5251,29138,7704
201904,5257,29150,7714
201905,5273,29121,7717
201906,5261,29107,7713
201907,5232,29068,7726
201908,5188,29059,7730
201909,5138,29018,7748
201910,5117,28982,7765
201911,5127,28953,7793
201912,5121,28915,7819
202001,5085,28882,7854
202002,5099,28823,7865
202003,5120,28804,7903
202004,5147,28774,7917
202005,5136,28754,7925
202006,5119,28718,7941
202007,5082,28722,7954
202008,5073,28708,7962
202009,5042,28670,7986
202010,5026,28636,8013
202011,5016,28606,8030
202012,5028,28600,8041
202101,5011,28559,8078
202102,4999,28537,8087
202103,5007,28481,8099
202104,5007,28464,8098
202105,4990,28444,8094
202106,4979,28407,8085
202107,4953,28391,8095
202108,4944,28317,8131
202109,4893,28263,8153
202110,4842,28283,8159
202111,4820,28260,8181
202112,4835,28226,8195
202201,4811,28141,8227
202202,4816,28097,8236
202203,4835,28062,8226
202204,4836,28021,8240
202205,4815,27988,8240
202206,4790,27978,8228
202207,4768,27926,8226
202208,4757,27920,8239
