ym,0-14,15-64,65
201404,1551,11261,3762
201405,1536,11273,3758
201406,1522,11252,3748
201407,1520,11238,3736
201408,1514,11227,3738
201409,1504,11212,3743
201410,1502,11201,3750
201411,1489,11193,3751
201412,1479,11161,3744
201501,1456,11149,3739
201502,1447,11149,3732
201503,1422,11143,3743
201504,1401,11126,3750
201505,1393,11112,3745
201506,1382,11075,3739
201507,1378,11075,3726
201508,1356,11076,3734
201509,1339,11063,3739
201510,1331,11045,3751
201511,1322,11046,3761
201512,1312,11038,3769
201601,1314,11008,3784
201602,1304,10974,3784
201603,1286,10937,3787
201604,1269,10917,3792
201605,1266,10904,3804
201606,1258,10896,3809
201607,1252,10880,3804
201608,1245,10872,3807
201609,1235,10852,3817
201610,1227,10820,3822
201611,1223,10786,3832
201612,1212,10758,3838
201701,1200,10747,3843
201702,1184,10729,3845
201703,1169,10711,3843
201704,1152,10694,3846
201705,1145,10680,3851
201706,1140,10674,3850
201707,1136,10672,3843
201708,1128,10679,3838
201709,1125,10655,3842
201710,1121,10645,3847
201711,1113,10623,3862
201712,1099,10609,3869
201801,1098,10582,3871
201802,1086,10570,3864
201803,1087,10542,3874
201804,1083,10543,3878
201805,1086,10541,3887
201806,1080,10553,3882
201807,1077,10511,3887
201808,1071,10470,3909
201809,1072,10442,3928
201810,1064,10417,3941
201811,1061,10387,3952
201812,1053,10348,3957
201901,1041,10327,3959
201902,1031,10300,3954
201903,1024,10267,3959
201904,1024,10253,3957
201905,1025,10231,3958
201906,1027,10221,3967
201907,1017,10221,3961
201908,1006,10209,3971
201909,994,10185,3979
201910,992,10168,3986
201911,988,10153,3988
201912,991,10128,3999
202001,987,10105,4007
202002,981,10087,4009
202003,974,10070,4011
202004,975,10045,4012
202005,980,10014,4015
202006,981,10017,4010
202007,975,10015,4005
202008,967,9995,4010
202009,967,9964,4020
202010,969,9955,4012
202011,968,9944,4016
202012,970,9937,4006
202101,971,9904,4010
202102,967,9890,4017
202103,958,9862,4026
202104,954,9850,4036
202105,949,9818,4046
202106,950,9796,4038
202107,953,9778,4047
202108,944,9735,4058
202109,945,9689,4079
202110,941,9671,4082
202111,940,9668,4075
202112,941,9641,4076
202201,939,9609,4075
202202,930,9579,4086
202203,924,9568,4089
202204,925,9571,4086
202205,916,9577,4086
202206,912,9568,4080
202207,909,9555,4075
202208,911,9545,4076
