ym,0-14,15-64,65
201404,3811,22608,5993
201405,3783,22593,5983
201406,3786,22584,5978
201407,3765,22569,5972
201408,3731,22554,5974
201409,3732,22519,5995
201410,3726,22513,5998
201411,3699,22499,6007
201412,3673,22463,6023
201501,3640,22439,6027
201502,3600,22433,6025
201503,3571,22406,6035
201504,3558,22408,6051
201505,3525,22383,6054
201506,3503,22363,6051
201507,3483,22357,6037
201508,3460,22323,6048
201509,3428,22281,6059
201510,3394,22265,6078
201511,3374,22263,6076
201512,3356,22260,6081
201601,3322,22219,6117
201602,3309,22200,6129
201603,3296,22160,6154
201604,3291,22157,6148
201605,3275,22146,6163
201606,3271,22127,6174
201607,3258,22119,6173
201608,3241,22076,6185
201609,3226,22029,6214
201610,3220,22002,6225
201611,3225,21967,6228
201612,3203,21938,6238
201701,3190,21949,6252
201702,3179,21926,6277
201703,3151,21900,6281
201704,3146,21887,6296
201705,3124,21874,6309
201706,3131,21856,6324
201707,3114,21845,6312
201708,3090,21841,6315
201709,3071,21801,6340
201710,3059,21783,6364
201711,3062,21772,6368
201712,3061,21754,6383
201801,3056,21716,6400
201802,3064,21695,6394
201803,3067,21665,6409
201804,3063,21618,6404
201805,3058,21565,6403
201806,3041,21560,6400
201807,3028,21530,6410
201808,3017,21520,6421
201809,3002,21509,6442
201810,2998,21495,6461
201811,2979,21477,6461
201812,2971,21446,6479
201901,2965,21458,6466
201902,2973,21435,6488
201903,2971,21426,6502
201904,2957,21413,6500
201905,2955,21406,6507
201906,2941,21410,6513
201907,2935,21374,6525
201908,2921,21342,6527
201909,2907,21290,6537
201910,2907,21277,6556
201911,2899,21238,6577
201912,2885,21207,6592
202001,2876,21147,6611
202002,2864,21132,6630
202003,2866,21118,6641
202004,2863,21076,6674
202005,2856,21038,6685
202006,2845,21031,6687
202007,2832,20997,6679
202008,2815,20988,6679
202009,2810,20937,6699
202010,2798,20913,6708
202011,2800,20884,6732
202012,2790,20849,6742
202101,2781,20807,6764
202102,2781,20778,6781
202103,2783,20752,6796
202104,2781,20705,6817
202105,2762,20701,6829
202106,2752,20696,6828
202107,2749,20662,6826
202108,2744,20598,6842
202109,2748,20535,6869
202110,2731,20513,6881
202111,2710,20469,6887
202112,2716,20460,6892
202201,2718,20434,6904
202202,2720,20387,6933
202203,2715,20346,6933
202204,2708,20307,6952
202205,2691,20281,6965
202206,2669,20269,6950
202207,2667,20246,6958
202208,2656,20170,6964
