ym,0-14,15-64,65
201404,2187,16854,5806
201405,2163,16838,5821
201406,2149,16834,5815
201407,2130,16835,5802
201408,2126,16820,5806
201409,2118,16774,5822
201410,2112,16747,5836
201411,2119,16735,5837
201412,2102,16685,5826
201501,2086,16650,5826
201502,2066,16593,5837
201503,2057,16557,5839
201504,2028,16535,5848
201505,2016,16522,5838
201506,2005,16511,5818
201507,2003,16496,5801
201508,1982,16485,5797
201509,1989,16457,5815
201510,1982,16430,5825
201511,1969,16387,5842
201512,1960,16384,5858
201601,1944,16343,5874
201602,1937,16321,5879
201603,1913,16297,5886
201604,1887,16279,5897
201605,1870,16259,5884
201606,1862,16229,5887
201607,1867,16201,5901
201608,1850,16160,5911
201609,1859,16099,5930
201610,1858,16069,5926
201611,1861,16040,5935
201612,1847,16012,5928
201701,1818,15975,5944
201702,1794,15956,5940
201703,1752,15923,5931
201704,1722,15895,5946
201705,1714,15879,5938
201706,1710,15882,5928
201707,1706,15870,5929
201708,1703,15833,5923
201709,1696,15782,5921
201710,1683,15768,5926
201711,1674,15718,5940
201712,1678,15702,5938
201801,1673,15684,5926
201802,1647,15681,5922
201803,1622,15686,5918
201804,1600,15687,5910
201805,1592,15680,5911
201806,1583,15674,5912
201807,1577,15678,5902
201808,1569,15633,5910
201809,1565,15594,5916
201810,1560,15556,5933
201811,1546,15553,5934
201812,1530,15479,5951
201901,1524,15437,5941
201902,1507,15410,5950
201903,1489,15374,5949
201904,1475,15348,5935
201905,1466,15345,5915
201906,1464,15317,5916
201907,1456,15310,5905
201908,1453,15283,5900
201909,1443,15267,5908
201910,1457,15249,5907
201911,1450,15225,5907
201912,1445,15179,5916
202001,1440,15141,5919
202002,1425,15103,5928
202003,1419,15076,5938
202004,1402,15062,5938
202005,1396,15049,5938
202006,1388,15039,5947
202007,1374,15013,5946
202008,1364,14983,5954
202009,1369,14949,5970
202010,1362,14913,5985
202011,1367,14904,5980
202012,1353,14870,5973
202101,1350,14812,5981
202102,1348,14778,5990
202103,1333,14733,6012
202104,1319,14712,6010
202105,1306,14690,6007
202106,1289,14661,6008
202107,1282,14642,5990
202108,1273,14617,5996
202109,1278,14576,6002
202110,1278,14569,6000
202111,1275,14550,5992
202112,1267,14502,6005
202201,1262,14472,6014
202202,1250,14434,6034
202203,1228,14377,6030
202204,1213,14315,6037
202205,1204,14278,6024
202206,1205,14249,6019
202207,1211,14251,6008
202208,1215,14216,6009
