ym,0-14,15-64,65
201404,1520,10731,3323
201405,1513,10740,3316
201406,1501,10747,3306
201407,1503,10752,3300
201408,1481,10754,3307
201409,1485,10700,3324
201410,1471,10688,3325
201411,1473,10676,3331
201412,1453,10604,3336
201501,1431,10561,3341
201502,1422,10549,3331
201503,1422,10517,3321
201504,1407,10518,3325
201505,1396,10497,3326
201506,1398,10499,3312
201507,1383,10482,3310
201508,1374,10486,3310
201509,1374,10477,3313
201510,1364,10460,3322
201511,1345,10435,3324
201512,1343,10434,3336
201601,1343,10405,3344
201602,1339,10389,3355
201603,1324,10366,3367
201604,1303,10372,3351
201605,1309,10374,3351
201606,1301,10359,3360
201607,1305,10361,3357
201608,1309,10353,3357
201609,1298,10331,3368
201610,1292,10319,3383
201611,1290,10300,3385
201612,1270,10286,3377
201701,1255,10265,3386
201702,1246,10246,3395
201703,1222,10240,3400
201704,1215,10240,3405
201705,1215,10228,3407
201706,1204,10229,3393
201707,1199,10220,3393
201708,1200,10216,3391
201709,1195,10195,3399
201710,1187,10179,3412
201711,1174,10180,3415
201712,1174,10163,3414
201801,1169,10131,3423
201802,1155,10122,3425
201803,1136,10111,3427
201804,1130,10149,3419
201805,1116,10171,3420
201806,1118,10170,3419
201807,1122,10154,3424
201808,1117,10123,3432
201809,1121,10107,3442
201810,1112,10101,3457
201811,1110,10067,3450
201812,1105,10038,3449
201901,1105,9992,3458
201902,1089,9967,3461
201903,1068,9928,3454
201904,1059,9927,3449
201905,1062,9900,3448
201906,1062,9883,3450
201907,1065,9867,3442
201908,1073,9834,3449
201909,1059,9816,3456
201910,1062,9795,3465
201911,1052,9772,3471
201912,1050,9760,3473
202001,1056,9747,3489
202002,1060,9738,3496
202003,1044,9704,3506
202004,1038,9692,3509
202005,1039,9670,3498
202006,1043,9653,3495
202007,1038,9623,3499
202008,1040,9604,3505
202009,1027,9583,3512
202010,1017,9558,3516
202011,1011,9537,3523
202012,1013,9512,3530
202101,1003,9487,3529
202102,1000,9462,3526
202103,993,9452,3522
202104,988,9451,3517
202105,985,9434,3518
202106,981,9405,3522
202107,970,9397,3523
202108,962,9362,3526
202109,961,9324,3533
202110,962,9289,3541
202111,950,9272,3557
202112,948,9253,3560
202201,941,9230,3557
202202,937,9222,3553
202203,926,9225,3551
202204,923,9210,3543
202205,921,9201,3536
202206,920,9175,3523
202207,925,9178,3516
202208,919,9158,3509
