ym,0-14,15-64,65
201404,5268,38434,7346
201405,5246,38400,7343
201406,5219,38383,7351
201407,5193,38409,7355
201408,5155,38410,7349
201409,5120,38363,7373
201410,5106,38326,7383
201411,5083,38307,7399
201412,5031,38284,7411
201501,5028,38257,7414
201502,5001,38242,7430
201503,4990,38194,7443
201504,4937,38178,7453
201505,4910,38202,7455
201506,4887,38191,7463
201507,4844,38229,7468
201508,4781,38242,7472
201509,4793,38220,7499
201510,4788,38175,7541
201511,4777,38115,7569
201512,4744,38106,7581
201601,4712,38060,7620
201602,4665,38016,7641
201603,4627,38009,7662
201604,4589,37951,7688
201605,4549,37939,7697
201606,4516,37906,7710
201607,4520,37913,7722
201608,4504,37954,7739
201609,4477,37957,7763
201610,4456,37921,7779
201611,4437,37826,7815
201612,4429,37803,7852
201701,4417,37740,7892
201702,4394,37739,7921
201703,4345,37667,7939
201704,4323,37645,7947
201705,4308,37648,7966
201706,4283,37607,7974
201707,4267,37586,7982
201708,4251,37585,7993
201709,4221,37524,8019
201710,4198,37501,8031
201711,4195,37488,8058
201712,4179,37474,8091
201801,4145,37419,8110
201802,4134,37402,8140
201803,4097,37367,8154
201804,4093,37328,8171
201805,4084,37278,8185
201806,4078,37235,8207
201807,4072,37191,8216
201808,4052,37146,8249
201809,4036,37120,8287
201810,4000,37071,8335
201811,3972,37031,8372
201812,3925,36976,8415
201901,3926,36921,8443
201902,3922,36877,8501
201903,3903,36874,8524
201904,3897,36859,8530
201905,3885,36829,8527
201906,3881,36786,8558
201907,3885,36775,8578
201908,3878,36760,8597
201909,3879,36728,8640
201910,3860,36678,8658
201911,3853,36644,8701
201912,3854,36588,8753
202001,3834,36526,8807
202002,3834,36506,8827
202003,3803,36467,8858
202004,3792,36430,8876
202005,3785,36394,8877
202006,3782,36402,8892
202007,3803,36374,8912
202008,3790,36338,8951
202009,3768,36274,9006
202010,3742,36240,9068
202011,3752,36191,9108
202012,3725,36178,9109
202101,3697,36110,9169
202102,3686,36033,9189
202103,3672,35979,9218
202104,3664,35914,9257
202105,3648,35876,9275
202106,3669,35815,9290
202107,3657,35811,9318
202108,3646,35718,9356
202109,3642,35638,9392
202110,3611,35548,9417
202111,3587,35509,9452
202112,3579,35482,9468
202201,3566,35421,9488
202202,3532,35336,9509
202203,3533,35252,9530
202204,3516,35149,9541
202205,3512,35102,9550
202206,3512,35053,9541
202207,3500,35058,9549
202208,3483,34994,9563
