ym,0-14,15-64,65
201404,2862,20538,5111
201405,2874,20612,5100
201406,2839,20640,5090
201407,2832,20639,5090
201408,2828,20605,5108
201409,2834,20554,5131
201410,2827,20535,5134
201411,2807,20530,5139
201412,2812,20477,5134
201501,2782,20430,5155
201502,2762,20400,5150
201503,2733,20342,5170
201504,2706,20308,5166
201505,2664,20286,5163
201506,2628,20300,5151
201507,2615,20288,5149
201508,2601,20270,5165
201509,2586,20261,5161
201510,2569,20247,5167
201511,2563,20231,5180
201512,2546,20221,5187
201601,2536,20182,5212
201602,2503,20149,5212
201603,2477,20129,5213
201604,2443,20105,5221
201605,2425,20067,5210
201606,2414,20032,5216
201607,2406,19993,5220
201608,2407,19959,5231
201609,2398,19918,5259
201610,2384,19893,5277
201611,2379,19852,5299
201612,2375,19823,5311
201701,2363,19803,5324
201702,2341,19777,5333
201703,2327,19739,5331
201704,2327,19706,5341
201705,2316,19678,5338
201706,2313,19651,5341
201707,2300,19654,5331
201708,2301,19639,5338
201709,2289,19602,5353
201710,2284,19557,5369
201711,2266,19526,5380
201712,2251,19498,5394
201801,2255,19456,5400
201802,2246,19432,5390
201803,2237,19407,5394
201804,2214,19409,5403
201805,2201,19394,5413
201806,2180,19385,5417
201807,2177,19355,5436
201808,2163,19306,5458
201809,2142,19257,5480
201810,2130,19218,5498
201811,2125,19186,5510
201812,2111,19136,5526
201901,2086,19095,5524
201902,2069,19058,5539
201903,2054,19039,5542
201904,2038,19000,5543
201905,2016,18995,5533
201906,2005,18969,5529
201907,2001,18937,5532
201908,1994,18901,5546
201909,1991,18858,5553
201910,1996,18825,5561
201911,2004,18802,5581
201912,1997,18789,5595
202001,1986,18758,5610
202002,1965,18722,5610
202003,1963,18677,5619
202004,1953,18650,5623
202005,1949,18618,5630
202006,1942,18599,5639
202007,1918,18571,5640
202008,1920,18536,5649
202009,1895,18493,5663
202010,1890,18485,5669
202011,1893,18471,5670
202012,1877,18436,5677
202101,1861,18404,5693
202102,1857,18357,5706
202103,1854,18309,5719
202104,1840,18288,5715
202105,1827,18242,5715
202106,1816,18230,5704
202107,1812,18183,5697
202108,1810,18104,5729
202109,1816,18058,5738
202110,1804,18043,5744
202111,1801,18019,5747
202112,1792,18003,5726
202201,1771,17971,5734
202202,1756,17901,5748
202203,1731,17852,5744
202204,1723,17818,5750
202205,1720,17802,5745
202206,1713,17786,5725
202207,1710,17769,5725
202208,1713,17751,5732
