ym,0-14,15-64,65
201404,2171,14354,3979
201405,2149,14357,3974
201406,2123,14352,3966
201407,2107,14334,3964
201408,2094,14308,3972
201409,2089,14274,3974
201410,2096,14263,3993
201411,2086,14256,4007
201412,2082,14209,4013
201501,2059,14186,4034
201502,2048,14166,4038
201503,2022,14165,4041
201504,2004,14125,4058
201505,1994,14117,4055
201506,1986,14092,4060
201507,1979,14087,4056
201508,1960,14065,4056
201509,1950,14041,4064
201510,1948,14025,4073
201511,1944,14010,4079
201512,1930,13997,4083
201601,1913,13982,4097
201602,1898,13969,4102
201603,1895,13936,4112
201604,1875,13926,4121
201605,1875,13896,4122
201606,1868,13884,4127
201607,1868,13881,4138
201608,1841,13874,4146
201609,1829,13851,4144
201610,1831,13810,4158
201611,1830,13821,4160
201612,1828,13796,4176
201701,1817,13765,4192
201702,1807,13734,4202
201703,1799,13698,4217
201704,1785,13666,4238
201705,1784,13635,4241
201706,1772,13629,4239
201707,1772,13612,4242
201708,1763,13575,4252
201709,1753,13560,4256
201710,1747,13539,4255
201711,1750,13498,4262
201712,1747,13461,4267
201801,1743,13427,4283
201802,1728,13416,4290
201803,1714,13386,4298
201804,1704,13386,4305
201805,1695,13406,4303
201806,1682,13389,4312
201807,1679,13386,4312
201808,1673,13370,4317
201809,1667,13326,4324
201810,1664,13309,4330
201811,1654,13289,4340
201812,1649,13278,4355
201901,1649,13237,4363
201902,1638,13202,4390
201903,1625,13154,4401
201904,1595,13128,4408
201905,1594,13116,4414
201906,1566,13096,4426
201907,1569,13052,4436
201908,1568,13030,4443
201909,1568,13013,4451
201910,1569,12969,4456
201911,1569,12947,4470
201912,1570,12916,4477
202001,1565,12878,4490
202002,1568,12844,4503
202003,1548,12808,4520
202004,1533,12797,4524
202005,1529,12782,4526
202006,1511,12758,4540
202007,1510,12758,4540
202008,1507,12742,4535
202009,1501,12697,4549
202010,1496,12667,4558
202011,1489,12671,4550
202012,1483,12655,4549
202101,1473,12627,4547
202102,1474,12604,4558
202103,1468,12574,4560
202104,1458,12542,4575
202105,1452,12497,4578
202106,1448,12485,4581
202107,1441,12455,4585
202108,1440,12405,4601
202109,1443,12364,4619
202110,1435,12347,4607
202111,1439,12322,4610
202112,1436,12278,4610
202201,1434,12244,4618
202202,1425,12207,4641
202203,1412,12189,4640
202204,1394,12163,4645
202205,1386,12133,4645
202206,1386,12124,4646
202207,1386,12090,4653
202208,1407,12081,4654
