ym,0-14,15-64,65
201404,875,4143,726
201405,876,4153,727
201406,867,4167,728
201407,855,4189,725
201408,846,4187,726
201409,848,4181,728
201410,850,4189,731
201411,853,4191,732
201412,849,4189,726
201501,845,4178,732
201502,847,4171,733
201503,844,4172,739
201504,833,4171,742
201505,828,4163,745
201506,816,4165,744
201507,807,4160,742
201508,808,4159,745
201509,801,4163,745
201510,801,4159,751
201511,799,4171,750
201512,802,4168,751
201601,800,4161,749
201602,795,4151,752
201603,789,4148,762
201604,780,4142,762
201605,779,4136,762
201606,773,4133,763
201607,776,4131,764
201608,779,4120,773
201609,782,4121,772
201610,780,4121,772
201611,781,4120,772
201612,772,4114,778
201701,775,4112,776
201702,769,4121,776
201703,765,4111,781
201704,762,4097,782
201705,762,4090,781
201706,770,4085,779
201707,770,4072,785
201708,767,4067,785
201709,767,4064,793
201710,760,4066,796
201711,759,4065,795
201712,761,4070,800
201801,752,4058,800
201802,745,4054,803
201803,742,4051,806
201804,735,4061,805
201805,730,4051,808
201806,732,4056,810
201807,726,4064,812
201808,726,4063,814
201809,731,4058,818
201810,733,4053,824
201811,732,4039,830
201812,727,4034,836
201901,720,4029,835
201902,716,4025,834
201903,718,4016,838
201904,720,4008,844
201905,719,4003,851
201906,711,4002,846
201907,710,3992,850
201908,706,3983,852
201909,707,3976,856
201910,704,3974,859
201911,704,3973,865
201912,698,3982,864
202001,703,3974,870
202002,706,3967,869
202003,700,3955,876
202004,700,3954,884
202005,691,3957,886
202006,695,3960,888
202007,696,3956,887
202008,688,3957,891
202009,693,3950,890
202010,693,3947,893
202011,692,3945,898
202012,694,3934,899
202101,685,3922,901
202102,680,3915,907
202103,671,3904,909
202104,670,3893,911
202105,662,3885,920
202106,661,3879,921
202107,658,3878,919
202108,652,3866,922
202109,646,3852,930
202110,643,3843,936
202111,644,3842,940
202112,638,3841,941
202201,633,3824,944
202202,632,3833,947
202203,635,3821,954
202204,630,3817,955
202205,624,3823,958
202206,619,3822,958
202207,618,3832,961
202208,612,3828,963
