ym,0-14,15-64,65
201404,5124,34756,6470
201405,5079,34685,6486
201406,5065,34667,6496
201407,5039,34695,6495
201408,5006,34691,6511
201409,5012,34657,6538
201410,4999,34656,6543
201411,4995,34634,6559
201412,4949,34644,6563
201501,4907,34618,6594
201502,4877,34583,6602
201503,4833,34536,6620
201504,4813,34483,6642
201505,4796,34447,6643
201506,4766,34441,6637
201507,4750,34452,6635
201508,4738,34433,6657
201509,4703,34416,6693
201510,4690,34367,6719
201511,4660,34339,6747
201512,4643,34324,6757
201601,4608,34309,6781
201602,4606,34297,6798
201603,4560,34225,6811
201604,4530,34189,6825
201605,4519,34151,6838
201606,4490,34139,6867
201607,4501,34145,6875
201608,4502,34111,6886
201609,4497,34047,6928
201610,4490,34026,6956
201611,4476,33997,6978
201612,4471,33917,7007
201701,4437,33854,7062
201702,4422,33818,7094
201703,4363,33796,7106
201704,4325,33778,7131
201705,4321,33717,7152
201706,4291,33668,7177
201707,4266,33635,7174
201708,4287,33644,7193
201709,4263,33605,7216
201710,4237,33561,7252
201711,4229,33529,7278
201712,4203,33463,7308
201801,4189,33449,7328
201802,4160,33409,7347
201803,4114,33360,7367
201804,4082,33336,7390
201805,4084,33253,7396
201806,4083,33230,7408
201807,4067,33196,7428
201808,4067,33163,7456
201809,4040,33100,7486
201810,4046,33044,7515
201811,4045,32985,7563
201812,4031,32952,7601
201901,4019,32897,7628
201902,4006,32843,7664
201903,3974,32787,7700
201904,3957,32759,7741
201905,3951,32707,7760
201906,3934,32655,7775
201907,3940,32632,7775
201908,3954,32610,7793
201909,3966,32590,7820
201910,3954,32560,7844
201911,3940,32522,7868
201912,3953,32457,7915
202001,3930,32426,7958
202002,3898,32369,7991
202003,3897,32346,8020
202004,3888,32327,8026
202005,3884,32268,8060
202006,3900,32244,8085
202007,3901,32209,8098
202008,3899,32199,8122
202009,3901,32191,8143
202010,3894,32142,8181
202011,3880,32072,8224
202012,3867,32018,8246
202101,3844,31967,8289
202102,3818,31925,8307
202103,3795,31856,8344
202104,3817,31782,8375
202105,3816,31719,8421
202106,3821,31708,8424
202107,3831,31646,8458
202108,3816,31573,8494
202109,3791,31490,8526
202110,3769,31431,8536
202111,3758,31366,8554
202112,3738,31276,8588
202201,3720,31200,8623
202202,3714,31117,8671
202203,3674,31000,8684
202204,3655,30919,8713
202205,3652,30891,8732
202206,3649,30865,8724
202207,3650,30818,8734
202208,3635,30823,8735
