ym,0-14,15-64,65
201404,9238,53577,9184
201405,9206,53635,9182
201406,9195,53599,9198
201407,9160,53647,9200
201408,9100,53648,9230
201409,9040,53652,9276
201410,9012,53614,9301
201411,8981,53615,9322
201412,8978,53557,9368
201501,8960,53566,9403
201502,8917,53614,9420
201503,8891,53640,9437
201504,8859,53624,9457
201505,8826,53625,9461
201506,8769,53682,9453
201507,8741,53692,9447
201508,8700,53757,9473
201509,8622,53801,9521
201510,8590,53810,9548
201511,8538,53788,9588
201512,8457,53768,9637
201601,8436,53775,9673
201602,8423,53772,9695
201603,8422,53786,9718
201604,8401,53774,9743
201605,8367,53783,9756
201606,8338,53761,9808
201607,8306,53767,9852
201608,8261,53747,9884
201609,8195,53726,9938
201610,8164,53709,9981
201611,8149,53693,10011
201612,8141,53633,10060
201701,8127,53591,10117
201702,8121,53581,10134
201703,8079,53605,10161
201704,8041,53566,10191
201705,8009,53555,10223
201706,7973,53559,10239
201707,7941,53604,10248
201708,7887,53593,10271
201709,7863,53536,10316
201710,7831,53544,10353
201711,7795,53532,10386
201712,7792,53499,10402
201801,7758,53499,10419
201802,7733,53507,10434
201803,7694,53418,10481
201804,7675,53410,10506
201805,7661,53339,10524
201806,7622,53289,10552
201807,7573,53227,10573
201808,7540,53163,10631
201809,7503,53147,10680
201810,7497,53097,10733
201811,7492,53091,10767
201812,7455,53095,10817
201901,7437,53065,10840
201902,7430,52994,10913
201903,7448,52963,10944
201904,7450,52935,10966
201905,7424,52907,11007
201906,7427,52901,11027
201907,7442,52887,11035
201908,7444,52840,11068
201909,7483,52749,11130
201910,7471,52668,11183
201911,7482,52662,11224
201912,7477,52613,11272
202001,7442,52598,11321
202002,7446,52556,11355
202003,7436,52525,11394
202004,7423,52469,11441
202005,7405,52416,11472
202006,7396,52411,11498
202007,7384,52407,11512
202008,7345,52411,11555
202009,7341,52374,11615
202010,7323,52371,11668
202011,7303,52334,11699
202012,7287,52273,11757
202101,7267,52188,11783
202102,7256,52153,11820
202103,7225,52071,11901
202104,7191,52043,11939
202105,7149,51962,11963
202106,7148,51897,11987
202107,7127,51897,12020
202108,7087,51774,12074
202109,7040,51635,12150
202110,7028,51585,12179
202111,7023,51511,12218
202112,7008,51403,12264
202201,7003,51282,12318
202202,6999,51164,12386
202203,7010,51049,12459
202204,6998,50890,12491
202205,6981,50835,12500
202206,6993,50810,12501
202207,6962,50788,12516
202208,6945,50772,12548
