ym,0-14,15-64,65
201404,4125,26957,6127
201405,4114,26924,6120
201406,4116,26941,6110
201407,4098,26934,6103
201408,4083,26912,6119
201409,4059,26858,6136
201410,4034,26840,6148
201411,3995,26829,6150
201412,3982,26784,6158
201501,3933,26765,6172
201502,3911,26761,6182
201503,3887,26699,6197
201504,3853,26665,6220
201505,3835,26658,6232
201506,3818,26682,6235
201507,3793,26668,6239
201508,3771,26647,6249
201509,3746,26622,6271
201510,3721,26592,6299
201511,3703,26557,6312
201512,3680,26556,6310
201601,3669,26510,6343
201602,3648,26467,6367
201603,3642,26388,6409
201604,3650,26344,6438
201605,3644,26349,6445
201606,3636,26320,6442
201607,3621,26309,6450
201608,3596,26309,6456
201609,3569,26270,6474
201610,3560,26236,6504
201611,3539,26195,6528
201612,3519,26167,6540
201701,3498,26164,6563
201702,3486,26107,6604
201703,3478,26032,6632
201704,3465,26001,6665
201705,3441,25956,6685
201706,3420,25970,6690
201707,3426,25956,6688
201708,3425,25932,6708
201709,3400,25922,6724
201710,3388,25914,6740
201711,3374,25876,6749
201712,3363,25840,6759
201801,3343,25811,6784
201802,3352,25766,6796
201803,3333,25714,6828
201804,3315,25680,6831
201805,3291,25659,6836
201806,3291,25651,6839
201807,3280,25609,6848
201808,3276,25550,6867
201809,3265,25517,6876
201810,3251,25488,6886
201811,3258,25453,6888
201812,3258,25406,6920
201901,3240,25336,6945
201902,3215,25261,7000
201903,3200,25234,7019
201904,3193,25205,7019
201905,3185,25147,7039
201906,3184,25100,7061
201907,3167,25098,7066
201908,3155,25061,7075
201909,3157,25033,7087
201910,3150,25009,7103
201911,3138,24980,7101
201912,3135,24926,7146
202001,3113,24897,7157
202002,3104,24828,7194
202003,3092,24771,7213
202004,3070,24735,7227
202005,3063,24702,7237
202006,3060,24658,7259
202007,3040,24624,7275
202008,3035,24613,7288
202009,3027,24550,7327
202010,3005,24505,7340
202011,2990,24494,7347
202012,2988,24459,7350
202101,2955,24404,7357
202102,2942,24396,7354
202103,2922,24337,7365
202104,2926,24273,7384
202105,2930,24223,7402
202106,2940,24151,7421
202107,2939,24131,7433
202108,2917,24039,7480
202109,2906,23959,7507
202110,2882,23911,7507
202111,2876,23868,7507
202112,2867,23802,7521
202201,2860,23721,7553
202202,2856,23671,7576
202203,2835,23591,7583
202204,2816,23542,7602
202205,2812,23493,7601
202206,2804,23470,7611
202207,2811,23457,7624
202208,2806,23432,7639
