ym,0-14,15-64,65
201404,2454,20654,2651
201405,2447,20782,2660
201406,2468,20745,2664
201407,2486,20865,2671
201408,2488,20926,2701
201409,2509,21643,2716
201410,2520,21682,2730
201411,2565,21765,2740
201412,2595,21957,2755
201501,2617,22014,2777
201502,2630,22110,2780
201503,2601,22233,2775
201504,2587,22327,2784
201505,2576,22400,2792
201506,2600,22299,2804
201507,2614,22401,2800
201508,2609,22517,2824
201509,2609,23142,2828
201510,2622,23258,2841
201511,2634,23294,2848
201512,2645,23334,2854
201601,2660,23357,2893
201602,2651,23381,2914
201603,2656,23393,2939
201604,2639,23448,2949
201605,2631,23477,2962
201606,2630,23310,2971
201607,2634,23310,2980
201608,2666,23326,2990
201609,2692,24023,3008
201610,2702,24107,3035
201611,2704,24146,3068
201612,2720,24186,3100
201701,2725,24181,3116
201702,2707,24214,3134
201703,2693,24220,3155
201704,2687,24237,3180
201705,2697,24216,3195
201706,2705,23982,3197
201707,2715,23975,3207
201708,2734,24004,3220
201709,2727,24699,3229
201710,2755,24726,3255
201711,2758,24743,3287
201712,2757,24759,3322
201801,2756,24784,3344
201802,2739,24773,3361
201803,2733,24829,3362
201804,2746,24892,3381
201805,2729,24968,3390
201806,2731,24785,3401
201807,2729,24721,3420
201808,2743,24724,3436
201809,2749,25357,3444
201810,2749,25375,3464
201811,2754,25375,3479
201812,2779,25492,3494
201901,2787,25543,3529
201902,2787,25534,3548
201903,2775,25575,3560
201904,2770,25603,3581
201905,2773,25598,3627
201906,2782,25350,3658
201907,2798,25248,3684
201908,2798,25195,3710
201909,2819,25888,3724
201910,2821,25892,3761
201911,2849,25865,3801
201912,2861,25861,3809
202001,2855,25838,3837
202002,2847,25796,3853
202003,2843,25798,3856
202004,2850,25761,3866
202005,2828,25713,3885
202006,2840,25513,3914
202007,2861,25405,3938
202008,2860,25372,3961
202009,2878,26014,3992
202010,2879,26031,4014
202011,2889,26076,4057
202012,2889,26094,4087
202101,2908,26054,4127
202102,2907,26087,4142
202103,2886,26088,4172
202104,2872,26064,4200
202105,2864,26015,4222
202106,2862,25834,4230
202107,2850,25631,4268
202108,2866,25637,4312
202109,2893,26297,4350
202110,2893,26493,4373
202111,2887,26534,4397
202112,2886,26591,4424
202201,2891,26571,4444
202202,2860,26555,4456
202203,2833,26503,4454
202204,2830,26496,4468
202205,2824,26398,4491
202206,2819,26219,4509
202207,2820,26118,4531
202208,2822,26098,4551
