ym,0-14,15-64,65
201404,120,485,61
201405,119,484,62
201406,118,483,62
201407,118,485,63
201408,120,487,62
201409,120,487,62
201410,120,488,62
201411,121,490,62
201412,120,490,62
201501,118,495,62
201502,115,493,62
201503,115,490,62
201504,117,491,62
201505,117,492,62
201506,116,491,62
201507,115,492,61
201508,115,490,60
201509,109,495,60
201510,107,498,61
201511,107,493,64
201512,104,495,64
201601,102,494,64
201602,103,493,64
201603,103,496,63
201604,101,498,62
201605,101,500,62
201606,100,496,62
201607,100,497,62
201608,99,498,62
201609,96,503,62
201610,96,502,63
201611,100,504,63
201612,101,505,63
201701,100,510,63
201702,100,511,62
201703,103,514,62
201704,102,517,62
201705,102,519,62
201706,100,520,62
201707,99,521,63
201708,98,521,63
201709,102,519,63
201710,98,524,63
201711,95,526,64
201712,94,526,65
201801,94,527,66
201802,91,531,67
201803,90,531,68
201804,86,532,68
201805,84,533,69
201806,83,534,69
201807,83,533,69
201808,83,533,69
201809,82,532,70
201810,84,532,70
201811,83,526,72
201812,81,529,72
201901,80,530,73
201902,81,529,74
201903,80,528,75
201904,81,527,73
201905,81,527,73
201906,82,529,73
201907,81,531,73
201908,80,531,73
201909,79,527,73
201910,80,525,73
201911,82,526,73
201912,83,524,72
202001,81,525,71
202002,81,521,71
202003,79,520,72
202004,79,520,72
202005,76,516,73
202006,77,514,73
202007,77,513,74
202008,77,513,73
202009,75,512,73
202010,75,510,74
202011,76,513,73
202012,77,513,72
202101,75,515,71
202102,76,517,71
202103,75,517,73
202104,74,518,73
202105,75,514,74
202106,74,514,75
202107,73,513,75
202108,73,515,74
202109,72,514,74
202110,73,517,75
202111,73,520,76
202112,75,521,76
202201,75,521,77
202202,72,524,76
202203,68,523,78
202204,69,522,80
202205,69,522,80
202206,70,522,79
202207,69,525,77
202208,69,526,78
