ym,0-14,15-64,65
201404,4844,30575,4293
201405,4846,30782,4302
201406,4844,30914,4318
201407,4858,31047,4336
201408,4860,31133,4356
201409,4883,31247,4370
201410,4920,31329,4396
201411,4937,31414,4405
201412,4913,31590,4430
201501,4914,31680,4470
201502,4922,31701,4487
201503,4907,31819,4495
201504,4893,32046,4502
201505,4874,32118,4519
201506,4882,32209,4513
201507,4903,32433,4520
201508,4893,32646,4541
201509,4871,32729,4560
201510,4859,32803,4565
201511,4849,32835,4599
201512,4852,32872,4620
201601,4852,32875,4685
201602,4826,32844,4709
201603,4783,32860,4736
201604,4759,32880,4754
201605,4746,32919,4765
201606,4753,32983,4773
201607,4740,33043,4793
201608,4728,33110,4799
201609,4714,33067,4826
201610,4729,33067,4841
201611,4739,33047,4878
201612,4747,33081,4898
201701,4764,33089,4928
201702,4744,33073,4952
201703,4730,33124,4970
201704,4711,33152,4996
201705,4690,33202,5038
201706,4684,33279,5064
201707,4691,33317,5098
201708,4677,33340,5137
201709,4660,33300,5175
201710,4663,33308,5211
201711,4663,33313,5252
201712,4685,33306,5294
201801,4672,33270,5354
201802,4664,33277,5389
201803,4604,33249,5423
201804,4552,33253,5441
201805,4528,33286,5441
201806,4501,33324,5478
201807,4514,33302,5496
201808,4476,33297,5521
201809,4456,33284,5547
201810,4483,33250,5582
201811,4469,33219,5633
201812,4457,33213,5655
201901,4454,33236,5676
201902,4408,33206,5718
201903,4382,33135,5753
201904,4368,33137,5780
201905,4331,33079,5841
201906,4340,33068,5892
201907,4333,33065,5923
201908,4343,33032,5972
201909,4341,32933,6021
201910,4343,32875,6064
201911,4353,32831,6109
201912,4345,32761,6147
202001,4351,32756,6168
202002,4335,32672,6191
202003,4271,32624,6205
202004,4240,32598,6219
202005,4229,32558,6249
202006,4236,32564,6271
202007,4232,32590,6294
202008,4245,32564,6329
202009,4228,32465,6368
202010,4245,32400,6414
202011,4230,32347,6447
202012,4230,32292,6478
202101,4220,32193,6504
202102,4192,32144,6541
202103,4169,32078,6582
202104,4161,32046,6620
202105,4157,31969,6662
202106,4147,31929,6678
202107,4136,31914,6720
202108,4122,31882,6791
202109,4113,31825,6861
202110,4093,31835,6886
202111,4091,31803,6938
202112,4095,31785,6965
202201,4092,31726,6988
202202,4059,31587,6995
202203,4022,31467,6970
202204,3967,31345,6993
202205,3939,31272,7033
202206,3927,31269,7057
202207,3924,31288,7089
202208,3912,31257,7134
