ym,0-14,15-64,65
201404,24315,107876,16071
201405,24227,107917,16066
201406,24186,107981,16092
201407,24162,108031,16117
201408,24165,108120,16172
201409,24204,108112,16250
201410,24167,108078,16341
201411,24148,108095,16397
201412,24139,108160,16454
201501,25080,105926,14972
201502,24095,108066,16596
201503,24060,108012,16669
201504,24010,107984,16735
201505,23966,108038,16765
201506,23920,108118,16800
201507,23883,108267,16795
201508,23853,108303,16827
201509,23745,108347,16897
201510,23702,108396,16933
201511,23666,108402,17020
201512,23665,108392,17099
201601,23639,108441,17220
201602,23613,108394,17272
201603,23544,108444,17312
201604,23510,108432,17401
201605,23470,108484,17470
201606,23460,108428,17551
201607,23435,108589,17586
201608,23379,108623,17672
201609,23331,108658,17772
201610,23237,108664,17857
201611,23234,108676,17977
201612,23245,108677,18071
201701,23196,108698,18194
201702,23216,108652,18292
201703,23169,108591,18387
201704,23131,108531,18473
201705,23111,108535,18550
201706,23074,108624,18606
201707,23010,108642,18626
201708,23007,108687,18697
201709,22988,108717,18789
201710,22979,108660,18862
201711,22999,108627,18946
201712,22991,108626,19019
201801,22987,108609,19123
201802,22960,108572,19203
201803,22932,108517,19264
201804,22893,108446,19327
201805,22943,108454,19369
201806,22974,108476,19431
201807,23005,108526,19506
201808,23068,108513,19586
201809,23109,108540,19695
201810,23056,108540,19795
201811,23069,108522,19911
201812,23106,108532,20041
201901,23093,108488,20133
201902,23065,108431,20253
201903,23032,108443,20353
201904,22992,108434,20419
201905,23017,108529,20469
201906,22986,108531,20501
201907,22951,108531,20543
201908,22944,108553,20626
201909,22918,108543,20702
201910,22888,108475,20817
201911,22863,108473,20935
201912,22831,108447,21073
202001,22788,108432,21180
202002,22730,108397,21261
202003,22703,108353,21375
202004,22693,108331,21457
202005,22705,108295,21540
202006,22671,108320,21621
202007,22632,108243,21665
202008,22572,108259,21755
202009,22531,108244,21826
202010,22476,108189,21932
202011,22446,108156,22042
202012,22400,108079,22133
202101,22304,108018,22218
202102,22266,107979,22311
202103,22221,107955,22377
202104,22146,107895,22461
202105,22074,107848,22512
202106,22070,107815,22547
202107,22016,107870,22604
202108,22018,107880,22721
202109,21943,107855,22806
202110,21852,107777,22861
202111,21800,107687,22935
202112,21741,107623,22984
202201,21672,107556,23039
202202,21573,107320,23123
202203,21524,107164,23150
202204,21389,106809,23166
202205,21344,106770,23234
202206,21299,106831,23281
202207,21300,106911,23325
202208,21261,107003,23382
