ym,0-14,15-64,65
201404,757,5184,1680
201405,756,5184,1677
201406,759,5181,1673
201407,754,5183,1669
201408,757,5178,1669
201409,759,5176,1666
201410,758,5167,1673
201411,756,5164,1677
201412,754,5155,1680
201501,747,5158,1678
201502,744,5162,1674
201503,734,5157,1668
201504,728,5141,1672
201505,715,5133,1673
201506,718,5139,1666
201507,713,5137,1657
201508,705,5120,1661
201509,698,5110,1663
201510,694,5108,1670
201511,693,5100,1668
201512,690,5113,1663
201601,686,5105,1656
201602,678,5096,1657
201603,669,5086,1654
201604,663,5094,1648
201605,653,5083,1643
201606,646,5084,1631
201607,644,5081,1625
201608,644,5075,1627
201609,638,5058,1626
201610,631,5052,1629
201611,630,5047,1628
201612,621,5041,1626
201701,614,5029,1637
201702,616,5017,1645
201703,609,5003,1653
201704,602,4996,1658
201705,595,4989,1661
201706,593,4985,1658
201707,591,4985,1652
201708,584,4990,1655
201709,572,4982,1656
201710,564,4974,1660
201711,556,4966,1660
201712,544,4956,1654
201801,533,4931,1660
201802,527,4927,1658
201803,521,4926,1665
201804,516,4935,1663
201805,512,4940,1665
201806,504,4938,1660
201807,499,4941,1661
201808,496,4934,1662
201809,498,4925,1666
201810,492,4915,1665
201811,484,4907,1662
201812,479,4887,1667
201901,468,4887,1668
201902,460,4876,1674
201903,453,4875,1672
201904,448,4852,1669
201905,443,4846,1673
201906,440,4831,1686
201907,429,4832,1684
201908,421,4811,1686
201909,423,4793,1686
201910,423,4782,1688
201911,418,4776,1690
201912,417,4770,1690
202001,411,4752,1697
202002,416,4740,1696
202003,420,4733,1700
202004,415,4721,1701
202005,418,4708,1705
202006,413,4704,1701
202007,414,4692,1693
202008,412,4681,1687
202009,407,4671,1689
202010,408,4656,1693
202011,395,4652,1692
202012,385,4652,1692
202101,383,4635,1688
202102,380,4626,1685
202103,377,4624,1684
202104,372,4612,1677
202105,369,4610,1676
202106,370,4605,1675
202107,366,4587,1682
202108,367,4580,1680
202109,367,4554,1683
202110,369,4542,1686
202111,365,4538,1677
202112,363,4519,1676
202201,354,4503,1680
202202,346,4500,1687
202203,337,4502,1678
202204,337,4511,1671
202205,337,4506,1673
202206,338,4507,1671
202207,341,4506,1668
202208,341,4489,1672
