ym,0-14,15-64,65
201404,1318,7348,2019
201405,1323,7362,2014
201406,1311,7359,2015
201407,1307,7359,2007
201408,1307,7361,2002
201409,1317,7372,2002
201410,1326,7361,1998
201411,1325,7367,2001
201412,1327,7349,1998
201501,1314,7346,2003
201502,1321,7334,2002
201503,1307,7331,2001
201504,1306,7326,1994
201505,1296,7313,1992
201506,1292,7320,1989
201507,1285,7322,1990
201508,1278,7313,1994
201509,1274,7309,1989
201510,1263,7311,1987
201511,1270,7304,1992
201512,1277,7303,1997
201601,1273,7282,2007
201602,1268,7249,2014
201603,1257,7248,2011
201604,1251,7243,2007
201605,1239,7234,2017
201606,1224,7223,2010
201607,1221,7216,2007
201608,1211,7201,2007
201609,1207,7186,2014
201610,1200,7180,2018
201611,1201,7170,2027
201612,1190,7164,2037
201701,1184,7160,2037
201702,1167,7152,2031
201703,1162,7141,2034
201704,1147,7131,2040
201705,1140,7110,2043
201706,1142,7102,2037
201707,1125,7092,2035
201708,1108,7085,2031
201709,1101,7080,2030
201710,1099,7065,2038
201711,1094,7062,2041
201712,1091,7048,2037
201801,1075,7045,2046
201802,1073,7035,2050
201803,1058,7032,2042
201804,1048,7047,2043
201805,1043,7060,2035
201806,1032,7072,2038
201807,1026,7089,2041
201808,1018,7075,2048
201809,1019,7058,2050
201810,1013,7066,2051
201811,1012,7051,2049
201812,997,6997,2048
201901,980,6976,2049
201902,967,6971,2054
201903,951,6949,2052
201904,945,6940,2053
201905,926,6929,2054
201906,923,6917,2052
201907,914,6914,2057
201908,917,6904,2058
201909,916,6875,2062
201910,902,6874,2066
201911,893,6865,2065
201912,890,6856,2067
202001,884,6835,2077
202002,878,6810,2088
202003,876,6801,2094
202004,870,6779,2096
202005,866,6761,2098
202006,862,6739,2108
202007,842,6730,2104
202008,838,6719,2108
202009,831,6703,2111
202010,827,6691,2116
202011,824,6671,2118
202012,811,6647,2115
202101,797,6636,2125
202102,799,6608,2126
202103,787,6581,2126
202104,779,6558,2131
202105,778,6553,2136
202106,778,6540,2134
202107,771,6520,2139
202108,772,6505,2145
202109,770,6475,2146
202110,765,6462,2150
202111,753,6455,2142
202112,756,6424,2148
202201,744,6415,2141
202202,738,6395,2141
202203,728,6374,2135
202204,716,6351,2135
202205,703,6335,2135
202206,702,6324,2127
202207,693,6335,2127
202208,696,6294,2125
