ym,0-14,15-64,65
201404,4803,24834,5103
201405,4784,24849,5107
201406,4778,24833,5106
201407,4775,24875,5111
201408,4783,24891,5112
201409,4773,24885,5126
201410,4780,24910,5131
201411,4782,24914,5148
201412,4775,24915,5157
201501,4768,24875,5169
201502,4748,24889,5172
201503,4724,24888,5167
201504,4703,24852,5169
201505,4668,24821,5156
201506,4653,24821,5171
201507,4630,24801,5163
201508,4593,24774,5174
201509,4565,24781,5177
201510,4561,24782,5175
201511,4542,24793,5188
201512,4531,24800,5205
201601,4518,24779,5212
201602,4515,24754,5236
201603,4500,24747,5230
201604,4497,24724,5233
201605,4476,24719,5251
201606,4462,24715,5245
201607,4435,24695,5243
201608,4399,24694,5253
201609,4373,24652,5264
201610,4355,24630,5294
201611,4326,24611,5310
201612,4308,24584,5318
201701,4290,24550,5339
201702,4291,24514,5363
201703,4274,24477,5370
201704,4272,24445,5386
201705,4247,24406,5403
201706,4232,24372,5421
201707,4203,24348,5429
201708,4178,24299,5440
201709,4169,24291,5443
201710,4146,24254,5469
201711,4134,24234,5471
201712,4128,24173,5472
201801,4091,24143,5470
201802,4079,24103,5477
201803,4070,24066,5488
201804,4057,24038,5495
201805,4047,23979,5499
201806,4019,23955,5506
201807,4000,23920,5524
201808,3978,23882,5528
201809,3946,23875,5531
201810,3930,23858,5539
201811,3921,23838,5549
201812,3905,23804,5552
201901,3893,23775,5562
201902,3874,23751,5583
201903,3857,23707,5603
201904,3837,23657,5604
201905,3822,23596,5630
201906,3786,23543,5641
201907,3766,23502,5637
201908,3770,23490,5647
201909,3746,23422,5662
201910,3727,23391,5680
201911,3698,23375,5694
201912,3678,23370,5706
202001,3669,23346,5739
202002,3655,23302,5766
202003,3637,23264,5769
202004,3635,23212,5793
202005,3627,23179,5816
202006,3619,23161,5821
202007,3610,23113,5824
202008,3578,23081,5839
202009,3561,23053,5853
202010,3551,23025,5881
202011,3546,22995,5891
202012,3514,22980,5903
202101,3511,22952,5907
202102,3511,22939,5896
202103,3503,22892,5897
202104,3482,22841,5924
202105,3477,22797,5934
202106,3462,22737,5968
202107,3453,22694,5972
202108,3433,22636,6006
202109,3406,22613,6012
202110,3382,22568,6024
202111,3368,22517,6054
202112,3353,22446,6068
202201,3346,22413,6098
202202,3343,22353,6126
202203,3343,22284,6118
202204,3325,22199,6121
202205,3310,22197,6129
202206,3286,22155,6151
202207,3296,22161,6153
202208,3294,22156,6144
